transaction_id,transaction_date,unit_price,store_id,return_flag,quantity,product_id,payment_method,line_total,item_id,discount_pct,customer_id,channel,cashback_earned,amount
TXN004537,2024-07-26,72.85,STR015,0,1,PRD012,Mastercard,72.85,ITM0005202,0,CUST00569,In-Store,$8,307.79
TXN004538,2022-12-08,136.75,STR019,0,1,PRD001,Mastercard,136.75,ITM0005203,0,CUST00569,Online,$4.95,151.23
TXN004540,2023-11-29,76.21,STR013,0,2,PRD012,Mastercard,152.42,ITM0005205,0,CUST00569,In-Store,$16.36,540.24
TXN004541,2023-09-04,299.24,STR004,0,1,PRD010,Mastercard,299.24,ITM0005206,0,CUST00569,Online,$5.91,414.79
TXN004542,2022-12-21,292.47,STR003,0,2,PRD010,Mastercard,584.94,ITM0005207,0,CUST00569,In-Store,$9.03,353.5
TXN004543,2023-05-02,96.57,STR004,0,1,PRD014,Mastercard,96.57,ITM0005208,0,CUST00569,Mobile App,$4.74,173.26
TXN004544,2022-08-26,48.23,STR021,0,1,PRD011,Mastercard,48.23,ITM0005209,0,CUST00569,In-Store,$3.16,86.03
TXN004545,2022-02-13,392.9,STR015,0,1,PRD019,Mastercard,369.33,ITM0005210,0.06,CUST00569,Online,$25.11,647.38
TXN004546,2022-04-19,26.37,STR028,0,1,PRD020,Mastercard,26.37,ITM0005211,0,CUST00569,Mobile App,$7.39,212.55
TXN004547,2022-12-07,65.23,STR001,0,1,PRD002,Mastercard,65.23,ITM0005212,0,CUST00569,In-Store,$22.83,580.97
TXN004548,2023-06-25,561.26,STR026,0,1,PRD005,Mastercard,454.62,ITM0005213,0.19,CUST00569,In-Store,$3,108
TXN004549,2024-04-16,222.95,STR002,0,1,PRD015,Mastercard,222.95,ITM0005214,0,CUST00569,In-Store,$4.11,206.53
TXN004550,2022-08-23,159.88,STR014,0,1,PRD013,Mastercard,159.88,ITM0005215,0,CUST00569,In-Store,$5.76,439.42
TXN004551,2024-12-10,147.4,STR022,0,1,PRD018,Mastercard,134.13,ITM0005216,0.09,CUST00569,In-Store,$8.12,334.49
TXN004552,2024-12-11,49.22,STR004,0,2,PRD009,Mastercard,85.64,ITM0005217,0.13,CUST00569,Online,$15.42,406.6
TXN004553,2023-11-25,261.52,STR008,0,1,PRD015,Mastercard,261.52,ITM0005220,0,CUST00569,In-Store,$21.07,529.51
TXN004554,2022-08-31,188.32,STR009,0,1,PRD016,Mastercard,188.32,ITM0005221,0,CUST00569,Online,$13.01,520.3
TXN004555,2022-11-30,69.38,STR020,0,1,PRD012,Mastercard,61.05,ITM0005224,0.12,CUST00570,In-Store,$15.23,457.62
TXN004556,2022-12-31,230.09,STR011,0,1,PRD017,Mastercard,230.09,ITM0005225,0,CUST00570,In-Store,$15.56,435.82
TXN004557,2023-11-30,185.16,STR018,0,2,PRD016,Mastercard,370.32,ITM0005226,0,CUST00570,In-Store,$7.52,551.83
TXN004558,2023-11-22,597.2,STR025,0,1,PRD005,Mastercard,597.2,ITM0005227,0,CUST00570,Online,$2.42,120.3
TXN004559,2024-03-24,303.64,STR001,0,3,PRD010,Mastercard,910.92,ITM0005228,0,CUST00570,In-Store,$4.02,351.25
TXN004560,2022-08-21,246.17,STR011,0,1,PRD015,Mastercard,246.17,ITM0005229,0,CUST00570,In-Store,$10.17,462.88
TXN004561,2024-02-23,62.72,STR004,0,2,PRD002,Mastercard,125.44,ITM0005230,0,CUST00570,In-Store,$3.04,127.14
TXN004562,2023-07-17,135.48,STR022,1,2,PRD013,Mastercard,270.96,ITM0005231,0,CUST00570,Online,$9.30,352.68
TXN004563,2023-02-12,38.1,STR010,0,1,PRD004,Mastercard,38.1,ITM0005232,0,CUST00570,In-Store,$11.81,364.39
TXN004564,2023-12-14,80.14,STR027,0,1,PRD014,Mastercard,80.14,ITM0005233,0,CUST00570,Online,$1.16,47.7
TXN004565,2022-01-04,68.84,STR006,0,1,PRD012,Mastercard,68.84,ITM0005234,0,CUST00570,Mobile App,$4.86,378.4
TXN004566,2022-08-21,77.89,STR027,0,1,PRD014,Mastercard,77.89,ITM0005235,0,CUST00570,In-Store,$17.02,465.32
TXN004567,2022-07-09,231.97,STR008,0,1,PRD017,Mastercard,231.97,ITM0005236,0,CUST00570,In-Store,$4.31,223.54
TXN004568,2024-08-09,54.8,STR005,0,1,PRD009,Mastercard,54.8,ITM0005237,0,CUST00570,Online,$6.64,399.11
TXN004569,2022-02-02,48.39,STR019,0,2,PRD011,Mastercard,96.78,ITM0005238,0,CUST00570,In-Store,$19.38,607.17
TXN004570,2023-11-20,263.78,STR004,0,1,PRD015,Mastercard,232.13,ITM0005239,0.12,CUST00570,Online,$0.97,77.32
TXN004571,2023-12-14,30.19,STR003,0,1,PRD004,Mastercard,25.66,ITM0005240,0.15,CUST00570,In-Store,$21.37,563.94
TXN004572,2024-04-03,59.72,STR009,0,1,PRD009,Debit,59.72,ITM0005241,0,CUST00571,Mobile App,$0,145.74
TXN004573,2022-10-05,30.95,STR001,0,3,PRD004,Debit,69.64,ITM0005242,0.25,CUST00571,Mobile App,$0,202.04
TXN004574,2022-09-17,265.72,STR025,0,1,PRD015,Debit,265.72,ITM0005243,0,CUST00571,In-Store,$0,139.77
TXN004575,2022-05-26,238.12,STR018,0,1,PRD015,Debit,238.12,ITM0005244,0,CUST00571,In-Store,$0,135.29
TXN004576,2022-10-14,656.75,STR009,0,1,PRD005,Debit,656.75,ITM0005245,0,CUST00571,In-Store,$0,68.19
TXN004577,2024-01-28,175.8,STR010,0,1,PRD018,Mastercard,175.8,ITM0005246,0,CUST00572,In-Store,$6.98,558.89
TXN004578,2023-04-01,28.31,STR007,0,1,PRD006,Mastercard,21.8,ITM0005247,0.23,CUST00572,Online,$3.12,290.05
TXN004579,2022-06-02,86.73,STR009,0,1,PRD014,Mastercard,86.73,ITM0005248,0,CUST00572,Online,$23.90,619.71
TXN004580,2024-09-04,23.21,STR007,0,1,PRD020,Mastercard,21.59,ITM0005250,0.07,CUST00572,In-Store,$1.62,136.12
TXN004581,2022-04-25,74.16,STR027,0,2,PRD012,Mastercard,148.32,ITM0005251,0,CUST00572,In-Store,$9.60,278.12
TXN004582,2024-12-13,85.55,STR019,0,1,PRD014,Mastercard,85.55,ITM0005252,0,CUST00572,In-Store,$19.87,519.88
TXN004583,2022-04-15,164.92,STR002,0,1,PRD003,Mastercard,164.92,ITM0005253,0,CUST00572,Online,$6.96,225.88
TXN004584,2022-06-30,147.65,STR027,0,1,PRD013,Mastercard,147.65,ITM0005254,0,CUST00572,In-Store,$10.82,530.46
TXN004585,2023-12-10,251,STR014,0,1,PRD015,Mastercard,251,ITM0005257,0,CUST00572,In-Store,$9.33,280.98
TXN004586,2022-08-18,95.88,STR005,0,1,PRD014,Mastercard,95.88,ITM0005258,0,CUST00572,In-Store,$7.11,541.53
TXN004587,2022-02-06,596.79,STR021,0,1,PRD005,Debit,596.79,ITM0005259,0,CUST00573,In-Store,$0,177.76
TXN004588,2024-01-23,200.44,STR016,0,1,PRD003,Debit,200.44,ITM0005260,0,CUST00573,Online,$0,148.87
TXN004589,2024-04-18,230.55,STR024,0,1,PRD017,Debit,230.55,ITM0005261,0,CUST00573,Mobile App,$0,57.87
TXN004590,2024-07-31,149.38,STR012,0,1,PRD013,Debit,149.38,ITM0005262,0,CUST00573,In-Store,$0,113.94
TXN004591,2023-05-02,25.81,STR028,0,1,PRD006,Debit,25.81,ITM0005263,0,CUST00573,Online,$0,59.07
TXN004592,2024-11-17,470.94,STR018,0,2,PRD008,Debit,753.5,ITM0005264,0.2,CUST00573,In-Store,$0,166.72
TXN004593,2022-05-15,253.52,STR022,0,1,PRD010,Debit,253.52,ITM0005265,0,CUST00573,Online,$0,133.44
TXN004594,2023-01-27,84.55,STR007,0,2,PRD014,Mastercard,160.64,ITM0005266,0.05,CUST00574,In-Store,$14.99,539.67
TXN004595,2024-10-12,188.2,STR027,0,1,PRD003,Mastercard,188.2,ITM0005267,0,CUST00574,Mobile App,$1.74,172.31
TXN004596,2024-12-24,57.84,STR007,0,1,PRD009,Mastercard,57.84,ITM0005268,0,CUST00574,In-Store,$3.93,384.8
TXN004597,2023-05-22,119.85,STR014,0,2,PRD001,Mastercard,239.7,ITM0005269,0,CUST00574,In-Store,$17.19,536.08
TXN004598,2023-11-22,653.91,STR014,0,2,PRD005,Mastercard,1307.82,ITM0005270,0,CUST00574,In-Store,$20.11,574.14
TXN004599,2024-07-10,157.07,STR024,0,1,PRD018,Mastercard,124.09,ITM0005271,0.21,CUST00574,Online,$1.78,62.74
TXN004600,2023-11-20,85.35,STR007,0,1,PRD014,Mastercard,64.87,ITM0005272,0.24,CUST00574,In-Store,$6.85,205.45
TXN004601,2022-08-17,38.77,STR017,0,1,PRD011,Mastercard,38.77,ITM0005273,0,CUST00574,In-Store,$5.14,157.67
TXN004602,2023-01-20,270.3,STR030,0,1,PRD015,Mastercard,270.3,ITM0005274,0,CUST00574,Mobile App,$8.97,289.23
TXN004603,2024-03-07,27.73,STR016,0,1,PRD006,Mastercard,27.73,ITM0005275,0,CUST00574,Mobile App,$14.07,449.78
TXN004604,2023-12-09,126.77,STR026,0,1,PRD001,Mastercard,102.68,ITM0005276,0.19,CUST00574,In-Store,$7.91,609.36
TXN004605,2023-07-12,193.25,STR015,0,1,PRD003,Mastercard,193.25,ITM0005277,0,CUST00574,Mobile App,$5.38,425.84
TXN004606,2022-12-06,524.18,STR006,0,1,PRD008,Mastercard,524.18,ITM0005278,0,CUST00574,Online,$5.80,240.01
TXN004607,2022-03-20,29.75,STR026,0,2,PRD004,Gift Card,45.81,ITM0005279,0.23,CUST00575,Mobile App,$0,83.41
TXN004608,2023-11-24,524.26,STR014,0,1,PRD008,Gift Card,419.41,ITM0005280,0.2,CUST00575,In-Store,$0,23.28
TXN004609,2022-03-24,49.32,STR026,0,1,PRD011,Debit,49.32,ITM0005281,0,CUST00576,Mobile App,$0,142.72
TXN004610,2023-06-30,382.89,STR030,0,1,PRD019,Debit,382.89,ITM0005282,0,CUST00576,In-Store,$0,169.93
TXN004611,2023-01-12,552.19,STR004,0,2,PRD005,Debit,1104.38,ITM0005284,0,CUST00576,In-Store,$0,218.03
TXN004612,2022-07-25,26.28,STR002,0,1,PRD006,Debit,26.28,ITM0005286,0,CUST00576,In-Store,$0,138.51
TXN004613,2022-03-24,384.7,STR006,0,2,PRD019,Debit,769.4,ITM0005287,0,CUST00576,In-Store,$0,85.22
TXN004615,2022-03-18,239.32,STR010,0,2,PRD015,Debit,358.98,ITM0005289,0.25,CUST00576,In-Store,$0,234.87
TXN004616,2022-11-16,35.86,STR014,0,1,PRD004,Debit,35.86,ITM0005290,0,CUST00576,Online,$0,126.57
TXN004617,2024-06-20,67.61,STR006,0,1,PRD012,Debit,62.88,ITM0005291,0.07,CUST00577,In-Store,$0,232.84
TXN004618,2024-09-13,61.84,STR008,0,1,PRD012,Debit,61.84,ITM0005292,0,CUST00577,In-Store,$0,230.19
TXN004619,2022-01-24,159.31,STR011,0,1,PRD013,Debit,127.45,ITM0005293,0.2,CUST00577,Online,$0,71.85
TXN004621,2022-05-09,58.14,STR002,0,2,PRD002,Mastercard,116.28,ITM0005295,0,CUST00578,Mobile App,$11.60,614.41
TXN004622,2024-03-03,117.84,STR015,0,2,PRD001,Mastercard,235.68,ITM0005296,0,CUST00578,Online,$1.20,102.05
TXN004623,2024-08-25,56.7,STR020,0,1,PRD009,Mastercard,48.76,ITM0005297,0.14,CUST00578,In-Store,$1.13,41.82
TXN004624,2024-10-22,246.84,STR029,0,1,PRD015,Mastercard,246.84,ITM0005298,0,CUST00578,In-Store,$6.53,542.57
TXN004625,2022-02-09,28.51,STR003,0,1,PRD006,Mastercard,28.51,ITM0005299,0,CUST00578,Online,$9.40,267.06
TXN004626,2024-04-07,34.11,STR016,0,1,PRD004,Mastercard,34.11,ITM0005300,0,CUST00578,Online,$1.63,139.42
TXN004627,2022-12-12,70.88,STR030,1,2,PRD012,Mastercard,141.76,ITM0005301,0,CUST00578,Mobile App,$6.43,316.72
TXN004628,2022-12-06,70.55,STR003,0,1,PRD012,Mastercard,70.55,ITM0005302,0,CUST00578,In-Store,$7.76,221.67
TXN004629,2024-02-22,274.46,STR030,0,1,PRD010,Mastercard,257.99,ITM0005303,0.06,CUST00578,In-Store,$0.96,65.17
TXN004630,2024-02-03,146.56,STR029,0,1,PRD013,Mastercard,146.56,ITM0005304,0,CUST00578,Mobile App,$7.10,529.19
TXN004631,2023-10-16,41.4,STR030,0,1,PRD011,Mastercard,41.4,ITM0005305,0,CUST00578,Online,$1.59,149.11
TXN004632,2023-02-02,433.76,STR008,0,1,PRD008,Mastercard,407.73,ITM0005306,0.06,CUST00578,Online,$3.47,111.69
TXN004633,2022-03-01,505.13,STR006,0,1,PRD008,Mastercard,505.13,ITM0005307,0,CUST00578,In-Store,$6.50,445.67
TXN004634,2023-07-26,442.93,STR027,0,1,PRD008,Mastercard,442.93,ITM0005308,0,CUST00578,Online,$9.84,410.78
TXN004635,2024-09-13,63.29,STR016,0,2,PRD012,Mastercard,126.58,ITM0005309,0,CUST00578,Online,$6.31,296.47
TXN004636,2022-12-07,31.94,STR025,0,2,PRD006,Mastercard,63.88,ITM0005310,0,CUST00578,In-Store,$2.51,111.22
TXN004637,2024-11-06,27.24,STR029,0,1,PRD006,Mastercard,27.24,ITM0005311,0,CUST00578,In-Store,$17.45,484.18
TXN004638,2023-08-09,93.79,STR011,0,1,PRD014,Mastercard,93.79,ITM0005312,0,CUST00578,Online,$5.29,250.15
TXN004639,2023-09-05,97.71,STR019,0,3,PRD014,Mastercard,293.13,ITM0005313,0,CUST00579,In-Store,$13.87,513.19
TXN004640,2023-06-28,254.46,STR028,0,1,PRD010,Mastercard,241.74,ITM0005315,0.05,CUST00579,Online,$17.58,455.67
TXN004641,2022-07-06,75.29,STR022,1,1,PRD012,Mastercard,75.29,ITM0005316,0,CUST00579,In-Store,$2.08,128.08
TXN004642,2023-12-20,134.13,STR008,0,2,PRD001,Mastercard,268.26,ITM0005319,0,CUST00579,In-Store,$6.62,363.48
TXN004643,2024-09-06,305.88,STR015,0,1,PRD007,Mastercard,229.41,ITM0005320,0.25,CUST00579,Mobile App,$8.51,309.2
TXN004644,2022-06-08,30.88,STR007,0,1,PRD006,Mastercard,30.88,ITM0005321,0,CUST00579,In-Store,$23.07,648.57
TXN004645,2023-01-02,31.37,STR014,0,1,PRD004,Mastercard,31.37,ITM0005322,0,CUST00579,Mobile App,$17.20,572.94
TXN004646,2024-11-01,441.42,STR015,0,1,PRD008,Mastercard,441.42,ITM0005323,0,CUST00579,Online,$14.32,448.62
TXN004647,2022-12-24,173.8,STR023,0,1,PRD018,Mastercard,173.8,ITM0005324,0,CUST00579,In-Store,$4.77,241.61
TXN004648,2024-12-31,124.11,STR005,0,2,PRD001,Mastercard,248.22,ITM0005325,0,CUST00579,Online,$5.11,286.1
TXN004649,2024-04-13,56.34,STR013,0,2,PRD002,Mastercard,112.68,ITM0005326,0,CUST00579,Mobile App,$7.42,364.08
TXN004650,2023-11-24,198.44,STR008,0,1,PRD003,Mastercard,198.44,ITM0005327,0,CUST00579,Online,$12.89,452.76
TXN004651,2024-09-18,35.62,STR027,0,1,PRD004,Mastercard,32.77,ITM0005328,0.08,CUST00579,Online,$8.31,364.3
TXN004652,2022-08-10,187.31,STR027,0,1,PRD003,Mastercard,187.31,ITM0005329,0,CUST00579,In-Store,$6.55,194.61
TXN004653,2024-12-12,144.93,STR020,0,1,PRD013,Mastercard,144.93,ITM0005330,0,CUST00579,In-Store,$15.38,385.67
TXN004654,2023-11-17,571.12,STR006,0,2,PRD005,Mastercard,1142.24,ITM0005331,0,CUST00579,In-Store,$7.97,568.91
TXN004655,2024-03-01,51.4,STR005,0,1,PRD002,Mastercard,51.4,ITM0005332,0,CUST00579,Online,$7.52,268.17
TXN004656,2024-09-22,138.95,STR030,0,1,PRD013,Mastercard,138.95,ITM0005333,0,CUST00579,In-Store,$13.45,629.26
TXN004657,2022-10-13,46.15,STR027,0,1,PRD011,Debit,46.15,ITM0005334,0,CUST00580,In-Store,$0,16.34
TXN004658,2024-08-06,327.51,STR003,0,1,PRD007,Debit,281.66,ITM0005335,0.14,CUST00580,In-Store,$0,183.4
TXN004659,2022-04-13,270.21,STR003,0,1,PRD010,Debit,270.21,ITM0005336,0,CUST00580,Online,$0,29.07
TXN004660,2022-03-07,126.26,STR018,1,1,PRD001,Visa,126.26,ITM0005337,0,CUST00581,In-Store,$0,294.93
TXN004661,2023-10-08,22.39,STR011,0,2,PRD020,Visa,34.03,ITM0005338,0.24,CUST00581,In-Store,$0,330.83
TXN004662,2023-05-21,144.26,STR021,0,1,PRD018,Visa,144.26,ITM0005340,0,CUST00581,In-Store,$0,133.79
TXN004663,2024-11-24,47.52,STR027,0,1,PRD009,Mastercard,38.49,ITM0005341,0.19,CUST00582,Online,$10.29,375.38
TXN004664,2023-06-22,135.72,STR019,0,1,PRD001,Mastercard,135.72,ITM0005342,0,CUST00582,In-Store,$3.48,191.87
TXN004665,2024-11-22,293.63,STR005,0,1,PRD010,Mastercard,293.63,ITM0005343,0,CUST00582,Online,$12.63,343.32
TXN004666,2024-11-11,57.5,STR005,0,1,PRD002,Mastercard,57.5,ITM0005344,0,CUST00582,In-Store,$3.83,244.29
TXN004667,2022-04-20,224.32,STR010,0,1,PRD017,Mastercard,224.32,ITM0005345,0,CUST00582,In-Store,$3.63,198.25
TXN004668,2022-03-01,45.67,STR030,0,1,PRD011,Mastercard,38.36,ITM0005346,0.16,CUST00582,Online,$6.52,271.56
TXN004669,2023-02-11,190.06,STR005,0,1,PRD003,Mastercard,165.35,ITM0005347,0.13,CUST00582,Mobile App,$11.92,537.99
TXN004670,2023-11-11,161.56,STR019,0,1,PRD016,Mastercard,161.56,ITM0005350,0,CUST00582,Online,$14.43,364.47
TXN004671,2023-09-08,656.5,STR008,0,2,PRD005,Debit,1313,ITM0005351,0,CUST00583,In-Store,$0,106.38
TXN004672,2023-07-28,53.33,STR022,0,1,PRD009,Debit,53.33,ITM0005352,0,CUST00583,Mobile App,$0,202.22
TXN004673,2022-12-20,197.91,STR019,0,2,PRD016,Debit,395.82,ITM0005353,0,CUST00583,In-Store,$0,122.76
TXN004674,2022-04-01,635.15,STR003,0,2,PRD005,Debit,1270.3,ITM0005354,0,CUST00583,Online,$0,153.39
TXN004675,2023-01-08,34.32,STR003,0,1,PRD004,Cash,34.32,ITM0005355,0,CUST00584,In-Store,$0,144.06
TXN004676,2024-11-05,236.16,STR007,0,1,PRD017,Visa,179.48,ITM0005356,0.24,CUST00585,In-Store,$0,157.73
TXN004677,2023-10-27,61.45,STR004,0,1,PRD002,Visa,61.45,ITM0005357,0,CUST00585,Online,$0,134
TXN004678,2022-12-05,324.9,STR016,0,1,PRD007,Visa,266.42,ITM0005358,0.18,CUST00585,In-Store,$0,398.59
TXN004679,2024-07-14,185.61,STR012,0,1,PRD016,Visa,185.61,ITM0005360,0,CUST00585,In-Store,$0,211.81
TXN004680,2022-04-05,43.21,STR006,0,2,PRD011,Visa,86.42,ITM0005362,0,CUST00585,Mobile App,$0,102.12
TXN004681,2023-05-11,128.51,STR028,0,1,PRD001,Cash,128.51,ITM0005363,0,CUST00586,In-Store,$0,50.17
TXN004682,2023-05-07,417.02,STR015,0,1,PRD019,Cash,417.02,ITM0005365,0,CUST00586,Mobile App,$0,32.51
TXN004683,2023-09-27,217.73,STR021,0,2,PRD015,Cash,391.91,ITM0005366,0.1,CUST00586,In-Store,$0,69.11
TXN004684,2023-03-04,288.29,STR008,0,1,PRD010,Cash,288.29,ITM0005367,0,CUST00586,In-Store,$0,29.65
TXN004685,2024-12-17,29.26,STR016,0,1,PRD006,Mastercard,29.26,ITM0005368,0,CUST00587,In-Store,$16.52,624.72
TXN004686,2023-12-07,151.9,STR020,0,2,PRD013,Mastercard,243.04,ITM0005369,0.2,CUST00587,Mobile App,$7.30,504.85
TXN004687,2022-11-25,48.69,STR012,0,1,PRD011,Mastercard,48.69,ITM0005370,0,CUST00587,Mobile App,$3.35,131.05
TXN004688,2022-12-11,56.01,STR018,0,1,PRD002,Mastercard,56.01,ITM0005371,0,CUST00587,In-Store,$1.99,52.79
TXN004689,2023-11-07,30.47,STR015,0,2,PRD004,Mastercard,60.94,ITM0005374,0,CUST00587,Mobile App,$15.53,444.42
TXN004690,2023-01-17,64.18,STR029,0,1,PRD002,Mastercard,64.18,ITM0005375,0,CUST00587,Online,$7.16,223.08
TXN004691,2024-08-18,259.56,STR015,0,1,PRD015,Mastercard,259.56,ITM0005376,0,CUST00587,In-Store,$5.42,407.52
TXN004692,2024-04-30,34.27,STR007,0,1,PRD004,Mastercard,34.27,ITM0005377,0,CUST00587,In-Store,$10.40,548.63
TXN004693,2024-03-03,268.21,STR024,0,1,PRD010,Mastercard,268.21,ITM0005378,0,CUST00587,Online,$6.34,233.55
TXN004694,2023-07-27,77.22,STR012,0,1,PRD014,Mastercard,58.69,ITM0005379,0.24,CUST00587,In-Store,$12.40,362.28
TXN004695,2022-01-30,168.67,STR012,0,1,PRD016,Visa,168.67,ITM0005380,0,CUST00588,Online,$0,97.14
TXN004696,2024-09-02,55,STR007,0,1,PRD009,Visa,55,ITM0005382,0,CUST00588,Online,$0,75.72
TXN004697,2024-08-27,569.51,STR027,0,1,PRD005,Visa,569.51,ITM0005383,0,CUST00588,In-Store,$0,156.24
TXN004698,2022-11-13,22.42,STR006,0,1,PRD020,Visa,22.42,ITM0005384,0,CUST00588,In-Store,$0,170.83
TXN004699,2023-04-27,257.9,STR015,0,1,PRD010,Visa,257.9,ITM0005385,0,CUST00588,Online,$0,231.17
TXN004700,2024-11-23,526.73,STR018,0,1,PRD005,Visa,526.73,ITM0005386,0,CUST00588,In-Store,$0,382.9
TXN004701,2024-04-28,133.46,STR029,0,1,PRD001,Visa,133.46,ITM0005389,0,CUST00588,Online,$0,375.16
TXN004702,2024-10-07,141.02,STR021,0,1,PRD013,Visa,118.46,ITM0005390,0.16,CUST00588,Online,$0,40.7
TXN004703,2022-01-06,458.07,STR022,0,1,PRD019,Visa,458.07,ITM0005391,0,CUST00588,Online,$0,298.06
TXN004704,2024-04-08,42.94,STR027,0,1,PRD011,Visa,42.94,ITM0005392,0,CUST00588,In-Store,$0,273.64
TXN004705,2023-05-06,33.68,STR005,0,1,PRD004,Visa,33.68,ITM0005394,0,CUST00588,In-Store,$0,154.56
TXN004706,2022-02-24,138.37,STR029,0,2,PRD001,Visa,276.74,ITM0005395,0,CUST00588,In-Store,$0,89.56
TXN004708,2022-11-22,52.66,STR008,0,1,PRD009,Mastercard,48.45,ITM0005398,0.08,CUST00589,Online,$14.66,370.49
TXN004709,2022-04-11,430.13,STR010,0,1,PRD019,Mastercard,430.13,ITM0005399,0,CUST00589,In-Store,$8.48,362.29
TXN004710,2022-02-01,58.09,STR028,0,1,PRD002,Mastercard,47.05,ITM0005400,0.19,CUST00589,In-Store,$5.14,214.47
TXN004711,2023-12-23,515.61,STR004,0,1,PRD008,Mastercard,515.61,ITM0005401,0,CUST00589,Online,$6.52,414.45
TXN004712,2022-04-01,40.97,STR002,0,1,PRD011,Mastercard,40.97,ITM0005402,0,CUST00589,Online,$8.53,295.42
TXN004713,2024-10-26,56.21,STR025,0,1,PRD002,Mastercard,51.15,ITM0005403,0.09,CUST00589,In-Store,$17.94,477.35
TXN004714,2022-09-06,145.56,STR012,0,1,PRD013,Mastercard,131,ITM0005404,0.1,CUST00589,In-Store,$6.86,185.56
TXN004715,2022-11-28,39.41,STR026,0,1,PRD011,Mastercard,39.41,ITM0005405,0,CUST00589,Online,$15.14,492.61
TXN004716,2023-11-25,442.03,STR014,0,1,PRD008,Mastercard,442.03,ITM0005406,0,CUST00589,Online,$14.63,443.23
TXN004717,2023-10-05,172.01,STR018,0,1,PRD018,Mastercard,172.01,ITM0005407,0,CUST00589,In-Store,$7.40,222.87
TXN004718,2023-06-05,29.84,STR004,0,1,PRD006,Mastercard,25.96,ITM0005408,0.13,CUST00589,In-Store,$10.78,562.72
TXN004719,2022-11-27,192.69,STR015,0,1,PRD003,Mastercard,150.3,ITM0005409,0.22,CUST00589,In-Store,$3.07,169.15
TXN004720,2022-02-05,271.24,STR008,0,1,PRD010,Visa,271.24,ITM0005410,0,CUST00590,In-Store,$0,309.22
TXN004721,2023-01-05,559.47,STR028,0,1,PRD005,Visa,559.47,ITM0005411,0,CUST00590,Online,$0,80.23
TXN004723,2022-10-17,142.98,STR007,0,1,PRD001,Visa,142.98,ITM0005413,0,CUST00590,Online,$0,351.6
TXN004724,2022-08-25,152.22,STR016,0,1,PRD018,Mastercard,152.22,ITM0005414,0,CUST00591,In-Store,$4.49,112.35
TXN004725,2024-11-23,561.62,STR029,0,1,PRD005,Mastercard,561.62,ITM0005415,0,CUST00591,In-Store,$2.45,61.8
TXN004726,2024-12-20,169.37,STR024,0,1,PRD003,Mastercard,169.37,ITM0005416,0,CUST00591,In-Store,$2.39,139.23
TXN004727,2023-03-17,29.27,STR010,0,1,PRD006,Mastercard,29.27,ITM0005418,0,CUST00591,In-Store,$3.08,165.73
TXN004728,2022-09-20,24.6,STR022,0,2,PRD020,Mastercard,49.2,ITM0005419,0,CUST00591,In-Store,$6.69,399.19
TXN004729,2022-12-22,308.71,STR022,0,1,PRD007,Debit,308.71,ITM0005421,0,CUST00592,In-Store,$0,163.84
TXN004730,2023-05-31,172.88,STR016,0,1,PRD003,Debit,172.88,ITM0005422,0,CUST00592,Online,$0,128.02
TXN004731,2022-04-11,590,STR007,0,1,PRD005,Debit,590,ITM0005425,0,CUST00592,In-Store,$0,237.53
TXN004732,2022-08-17,332.85,STR018,0,1,PRD007,Debit,299.57,ITM0005426,0.1,CUST00592,In-Store,$0,187.82
TXN004733,2023-07-30,26.71,STR030,0,1,PRD020,Mastercard,26.71,ITM0005427,0,CUST00593,Online,$8.31,276.78
TXN004734,2023-12-09,56.93,STR018,0,2,PRD009,Mastercard,113.86,ITM0005428,0,CUST00593,Mobile App,$9.39,560.09
TXN004736,2023-11-22,44.15,STR014,0,1,PRD011,Mastercard,44.15,ITM0005430,0,CUST00593,In-Store,$1.65,80.73
TXN004737,2023-12-04,49.86,STR002,0,2,PRD009,Mastercard,99.72,ITM0005431,0,CUST00593,In-Store,$1.32,88.2
TXN004738,2024-08-16,42.72,STR028,0,1,PRD011,Visa,42.72,ITM0005432,0,CUST00594,Online,$0,142.58
TXN004739,2022-01-01,453.6,STR001,0,1,PRD008,Visa,344.74,ITM0005433,0.24,CUST00594,In-Store,$0,187.85
TXN004740,2024-03-06,197.05,STR012,0,2,PRD003,Visa,394.1,ITM0005434,0,CUST00594,In-Store,$0,29.01
TXN004741,2022-07-25,262.03,STR024,0,1,PRD010,Visa,262.03,ITM0005435,0,CUST00594,Mobile App,$0,56.85
TXN004742,2022-09-23,430.7,STR023,0,1,PRD008,Visa,430.7,ITM0005436,0,CUST00594,In-Store,$0,348.83
TXN004743,2024-10-26,23.3,STR008,0,1,PRD020,Visa,23.3,ITM0005437,0,CUST00594,In-Store,$0,186.54
TXN004744,2022-02-15,267.99,STR011,0,2,PRD015,Visa,466.3,ITM0005438,0.13,CUST00594,In-Store,$0,244.44
TXN004745,2024-02-12,123.97,STR009,1,1,PRD001,Visa,123.97,ITM0005439,0,CUST00594,Online,$0,99.34
TXN004747,2024-11-22,97.82,STR004,0,2,PRD014,Visa,195.64,ITM0005442,0,CUST00594,Online,$0,282.27
TXN004748,2024-06-03,215.41,STR029,0,3,PRD015,Visa,646.23,ITM0005445,0,CUST00595,In-Store,$0,106.73
TXN004749,2024-02-22,64.04,STR022,0,1,PRD012,Visa,64.04,ITM0005446,0,CUST00595,Online,$0,376.11
