item_id,transaction_id,product_id,quantity,unit_price,discount_pct,line_total
ITM0004293,TXN003732,PRD004,1,36.25,0.09,32.99
ITM0004294,TXN003733,PRD006,2,28.54,0.0,57.08
ITM0004295,TXN003733,PRD004,1,34.13,0.13,29.69
ITM0004296,TXN003733,PRD001,1,132.4,0.08,121.81
ITM0004297,TXN003734,PRD002,3,64.17,0.0,192.51
ITM0004298,TXN003735,PRD008,3,459.64,0.0,1378.92
ITM0004299,TXN003735,PRD005,1,527.04,0.0,527.04
ITM0004300,TXN003736,PRD002,2,63.95,0.08,117.67
ITM0004301,TXN003737,PRD016,1,166.04,0.0,166.04
ITM0004302,TXN003738,PRD003,1,161.95,0.0,161.95
ITM0004303,TXN003739,PRD011,1,44.87,0.0,44.87
ITM0004304,TXN003740,PRD009,2,56.98,0.0,113.96
ITM0004305,TXN003741,PRD009,1,49.06,0.0,49.06
ITM0004306,TXN003742,PRD009,1,46.9,0.0,46.9
ITM0004307,TXN003743,PRD017,1,205.34,0.0,205.34
ITM0004308,TXN003744,PRD014,1,93.97,0.0,93.97
ITM0004309,TXN003744,PRD005,2,637.35,0.0,1274.7
ITM0004310,TXN003745,PRD013,1,159.77,0.0,159.77
ITM0004311,TXN003746,PRD005,1,641.75,0.15,545.49
ITM0004312,TXN003747,PRD020,1,23.07,0.0,23.07
ITM0004313,TXN003748,PRD016,1,192.33,0.0,192.33
ITM0004314,TXN003748,PRD019,1,404.81,0.0,404.81
ITM0004315,TXN003749,PRD013,2,136.32,0.0,272.64
ITM0004316,TXN003750,PRD002,1,53.43,0.0,53.43
ITM0004317,TXN003751,PRD010,1,287.3,0.0,287.3
ITM0004318,TXN003752,PRD016,3,184.0,0.0,552.0
ITM0004319,TXN003753,PRD003,1,173.52,0.0,173.52
ITM0004320,TXN003754,PRD011,3,43.5,0.0,130.5
ITM0004321,TXN003755,PRD011,1,39.84,0.0,39.84
ITM0004322,TXN003756,PRD014,1,86.08,0.0,86.08
ITM0004323,TXN003757,PRD018,1,155.38,0.15,132.07
ITM0004324,TXN003758,PRD007,1,309.42,0.0,309.42
ITM0004325,TXN003759,PRD013,2,145.3,0.0,290.6
ITM0004326,TXN003760,PRD004,1,37.31,0.0,37.31
ITM0004327,TXN003761,PRD004,1,34.89,0.0,34.89
ITM0004328,TXN003762,PRD020,1,26.99,0.0,26.99
ITM0004329,TXN003762,PRD008,1,495.03,0.0,495.03
ITM0004330,TXN003762,PRD001,1,127.58,0.0,127.58
ITM0004331,TXN003763,PRD016,1,196.47,0.0,196.47
ITM0004332,TXN003764,PRD002,1,57.4,0.0,57.4
ITM0004333,TXN003765,PRD008,1,471.31,0.11,419.47
ITM0004334,TXN003766,PRD013,1,140.29,0.0,140.29
ITM0004335,TXN003767,PRD018,1,154.31,0.22,120.36
ITM0004336,TXN003768,PRD016,1,155.49,0.0,155.49
ITM0004337,TXN003769,PRD008,1,468.49,0.0,468.49
ITM0004338,TXN003770,PRD006,2,27.82,0.0,55.64
ITM0004339,TXN003771,PRD014,1,97.61,0.0,97.61
ITM0004340,TXN003772,PRD003,1,168.57,0.0,168.57
ITM0004341,TXN003773,PRD010,1,248.35,0.0,248.35
ITM0004342,TXN003774,PRD001,1,116.91,0.0,116.91
ITM0004343,TXN003775,PRD013,3,136.32,0.0,408.96
ITM0004344,TXN003775,PRD016,1,155.83,0.0,155.83
ITM0004345,TXN003775,PRD007,1,379.59,0.0,379.59
ITM0004346,TXN003776,PRD003,1,189.22,0.16,158.94
ITM0004347,TXN003777,PRD020,1,21.79,0.0,21.79
ITM0004348,TXN003778,PRD012,2,76.93,0.17,127.7
ITM0004349,TXN003779,PRD019,2,409.47,0.0,818.94
ITM0004350,TXN003780,PRD002,1,54.28,0.0,54.28
ITM0004351,TXN003781,PRD010,1,299.07,0.0,299.07
ITM0004352,TXN003782,PRD019,1,385.92,0.0,385.92
ITM0004353,TXN003783,PRD020,1,26.84,0.0,26.84
ITM0004354,TXN003784,PRD009,3,54.07,0.0,162.21
ITM0004355,TXN003785,PRD014,1,86.09,0.0,86.09
ITM0004356,TXN003786,PRD001,1,126.83,0.0,126.83
ITM0004357,TXN003787,PRD016,1,162.26,0.23,124.94
ITM0004358,TXN003788,PRD014,1,93.31,0.0,93.31
ITM0004359,TXN003789,PRD020,2,24.85,0.18,40.75
ITM0004360,TXN003789,PRD012,1,64.95,0.23,50.01
ITM0004361,TXN003790,PRD012,1,62.2,0.0,62.2
ITM0004362,TXN003791,PRD016,2,155.03,0.0,310.06
ITM0004363,TXN003792,PRD009,1,49.91,0.15,42.42
ITM0004364,TXN003793,PRD007,1,358.28,0.0,358.28
ITM0004365,TXN003794,PRD017,1,212.21,0.0,212.21
ITM0004366,TXN003795,PRD016,1,170.65,0.0,170.65
ITM0004367,TXN003796,PRD014,1,77.29,0.0,77.29
ITM0004368,TXN003797,PRD004,2,31.59,0.11,56.23
ITM0004369,TXN003798,PRD014,1,85.55,0.0,85.55
ITM0004370,TXN003799,PRD015,1,230.41,0.0,230.41
ITM0004371,TXN003800,PRD012,1,75.24,0.0,75.24
ITM0004372,TXN003801,PRD005,1,543.48,0.0,543.48
ITM0004373,TXN003802,PRD003,3,199.1,0.0,597.3
ITM0004374,TXN003803,PRD009,1,53.96,0.0,53.96
ITM0004375,TXN003804,PRD007,1,303.65,0.0,303.65
ITM0004376,TXN003805,PRD004,1,30.79,0.0,30.79
ITM0004377,TXN003806,PRD007,1,358.74,0.0,358.74
ITM0004378,TXN003807,PRD014,1,86.34,0.0,86.34
ITM0004379,TXN003808,PRD020,1,25.17,0.0,25.17
ITM0004380,TXN003809,PRD001,3,120.7,0.0,362.1
ITM0004381,TXN003810,PRD007,1,298.32,0.14,256.56
ITM0004382,TXN003811,PRD018,2,145.45,0.0,290.9
ITM0004383,TXN003812,PRD020,2,21.4,0.19,34.67
ITM0004384,TXN003813,PRD018,1,174.35,0.0,174.35
ITM0004385,TXN003814,PRD013,1,150.7,0.0,150.7
ITM0004386,TXN003815,PRD002,1,61.24,0.0,61.24
ITM0004387,TXN003816,PRD020,1,26.7,0.1,24.03
ITM0004388,TXN003817,PRD008,1,477.13,0.0,477.13
ITM0004389,TXN003818,PRD009,1,56.22,0.0,56.22
ITM0004390,TXN003819,PRD017,3,207.57,0.0,622.71
ITM0004391,TXN003820,PRD016,1,186.63,0.0,186.63
ITM0004392,TXN003821,PRD008,1,455.71,0.0,455.71
ITM0004393,TXN003822,PRD007,3,349.92,0.0,1049.76
ITM0004394,TXN003823,PRD006,1,28.49,0.0,28.49
ITM0004395,TXN003823,PRD003,1,170.24,0.17,141.3
ITM0004396,TXN003824,PRD006,1,28.6,0.0,28.6
ITM0004397,TXN003825,PRD012,1,66.4,0.0,66.4
ITM0004398,TXN003826,PRD008,1,516.21,0.0,516.21
ITM0004399,TXN003827,PRD011,2,48.71,0.0,97.42
ITM0004400,TXN003828,PRD001,1,126.13,0.0,126.13
ITM0004401,TXN003829,PRD007,1,339.51,0.0,339.51
ITM0004402,TXN003830,PRD015,1,216.47,0.0,216.47
ITM0004403,TXN003831,PRD002,1,59.59,0.21,47.08
ITM0004404,TXN003832,PRD001,1,126.2,0.0,126.2
ITM0004405,TXN003832,PRD009,1,55.45,0.0,55.45
ITM0004406,TXN003832,PRD012,1,74.69,0.0,74.69
ITM0004407,TXN003833,PRD018,3,162.8,0.0,488.4
ITM0004408,TXN003834,PRD014,1,84.89,0.0,84.89
ITM0004409,TXN003835,PRD017,1,209.7,0.21,165.66
ITM0004410,TXN003836,PRD020,1,26.79,0.0,26.79
ITM0004411,TXN003836,PRD004,2,32.19,0.0,64.38
ITM0004412,TXN003837,PRD014,1,83.05,0.0,83.05
ITM0004413,TXN003838,PRD006,1,32.79,0.09,29.84
ITM0004414,TXN003839,PRD010,2,285.83,0.0,571.66
ITM0004415,TXN003840,PRD016,1,181.53,0.0,181.53
ITM0004416,TXN003841,PRD006,1,28.96,0.21,22.88
ITM0004417,TXN003842,PRD020,1,24.59,0.0,24.59
ITM0004418,TXN003843,PRD004,1,32.76,0.08,30.14
ITM0004419,TXN003844,PRD019,1,488.42,0.0,488.42
ITM0004420,TXN003845,PRD014,1,83.02,0.0,83.02
ITM0004421,TXN003846,PRD001,1,130.55,0.0,130.55
ITM0004422,TXN003847,PRD017,1,196.76,0.0,196.76
ITM0004423,TXN003848,PRD001,1,134.21,0.0,134.21
ITM0004424,TXN003849,PRD006,2,31.37,0.24,47.68
ITM0004425,TXN003850,PRD010,1,273.94,0.0,273.94
ITM0004426,TXN003851,PRD011,2,44.34,0.0,88.68
ITM0004427,TXN003852,PRD012,1,66.26,0.0,66.26
ITM0004428,TXN003853,PRD006,1,32.16,0.0,32.16
ITM0004429,TXN003854,PRD006,1,32.92,0.0,32.92
ITM0004430,TXN003855,PRD012,1,72.73,0.0,72.73
ITM0004431,TXN003856,PRD005,2,579.84,0.0,1159.68
ITM0004432,TXN003857,PRD006,1,29.78,0.0,29.78
ITM0004433,TXN003858,PRD003,3,197.75,0.0,593.25
ITM0004434,TXN003859,PRD014,1,81.53,0.1,73.38
ITM0004435,TXN003860,PRD005,1,583.54,0.0,583.54
ITM0004436,TXN003861,PRD004,1,37.75,0.0,37.75
ITM0004437,TXN003862,PRD006,3,28.97,0.0,86.91
ITM0004438,TXN003863,PRD003,2,206.04,0.0,412.08
ITM0004439,TXN003864,PRD018,3,138.74,0.0,416.22
ITM0004440,TXN003865,PRD015,1,228.54,0.14,196.54
ITM0004441,TXN003866,PRD004,2,30.02,0.0,60.04
ITM0004442,TXN003867,PRD001,2,114.13,0.21,180.33
ITM0004443,TXN003867,PRD014,1,98.25,0.09,89.41
ITM0004444,TXN003867,PRD014,1,98.62,0.19,79.88
ITM0004445,TXN003868,PRD005,2,548.88,0.0,1097.76
ITM0004446,TXN003869,PRD019,1,456.24,0.0,456.24
ITM0004447,TXN003870,PRD005,1,531.3,0.0,531.3
ITM0004448,TXN003871,PRD005,1,620.41,0.0,620.41
ITM0004449,TXN003872,PRD003,1,172.74,0.0,172.74
ITM0004450,TXN003873,PRD017,1,233.06,0.0,233.06
ITM0004451,TXN003874,PRD004,1,33.44,0.23,25.75
ITM0004452,TXN003875,PRD012,1,73.24,0.0,73.24
ITM0004453,TXN003876,PRD010,1,248.61,0.0,248.61
ITM0004454,TXN003877,PRD017,1,210.72,0.0,210.72
ITM0004455,TXN003878,PRD009,1,56.53,0.0,56.53
ITM0004456,TXN003879,PRD016,1,162.34,0.0,162.34
ITM0004457,TXN003880,PRD008,1,482.14,0.0,482.14
ITM0004458,TXN003881,PRD005,1,636.6,0.0,636.6
ITM0004459,TXN003882,PRD001,1,120.05,0.0,120.05
ITM0004460,TXN003883,PRD003,1,205.44,0.0,205.44
ITM0004461,TXN003884,PRD013,1,152.1,0.06,142.97
ITM0004462,TXN003885,PRD010,1,276.35,0.0,276.35
ITM0004463,TXN003886,PRD011,3,44.05,0.0,132.15
ITM0004464,TXN003887,PRD007,1,303.8,0.0,303.8
ITM0004465,TXN003888,PRD015,2,263.5,0.0,527.0
ITM0004466,TXN003889,PRD020,1,27.11,0.0,27.11
ITM0004467,TXN003890,PRD019,1,434.63,0.0,434.63
ITM0004468,TXN003891,PRD009,1,49.62,0.0,49.62
ITM0004469,TXN003891,PRD007,1,345.99,0.0,345.99
ITM0004470,TXN003891,PRD004,1,36.17,0.0,36.17
ITM0004471,TXN003892,PRD004,1,34.43,0.0,34.43
ITM0004472,TXN003893,PRD019,2,441.76,0.0,883.52
ITM0004473,TXN003894,PRD019,1,450.07,0.0,450.07
ITM0004474,TXN003895,PRD008,1,537.86,0.0,537.86
ITM0004475,TXN003896,PRD015,1,224.02,0.0,224.02
ITM0004476,TXN003897,PRD015,1,242.56,0.0,242.56
ITM0004477,TXN003898,PRD008,1,526.18,0.19,426.21
ITM0004478,TXN003899,PRD014,1,92.37,0.0,92.37
ITM0004479,TXN003900,PRD004,3,38.37,0.0,115.11
ITM0004480,TXN003901,PRD017,1,227.81,0.07,211.86
ITM0004481,TXN003902,PRD017,3,223.4,0.0,670.2
ITM0004482,TXN003903,PRD011,1,42.46,0.0,42.46
ITM0004483,TXN003904,PRD006,1,32.47,0.0,32.47
ITM0004484,TXN003905,PRD016,3,166.6,0.0,499.8
ITM0004485,TXN003906,PRD018,1,139.5,0.0,139.5
ITM0004486,TXN003907,PRD006,1,29.18,0.0,29.18
ITM0004487,TXN003908,PRD004,1,33.93,0.11,30.2
ITM0004488,TXN003909,PRD014,1,89.32,0.0,89.32
ITM0004489,TXN003910,PRD019,1,412.38,0.09,375.27
ITM0004490,TXN003911,PRD015,1,236.54,0.0,236.54
ITM0004491,TXN003912,PRD016,1,155.77,0.0,155.77
ITM0004492,TXN003912,PRD006,1,32.23,0.05,30.62
ITM0004493,TXN003913,PRD019,1,395.67,0.2,316.54
ITM0004494,TXN003914,PRD017,1,227.01,0.0,227.01
ITM0004495,TXN003915,PRD003,1,187.45,0.19,151.83
ITM0004496,TXN003916,PRD014,2,91.62,0.0,183.24
ITM0004497,TXN003917,PRD019,1,461.63,0.0,461.63
ITM0004498,TXN003918,PRD012,1,75.95,0.0,75.95
ITM0004499,TXN003919,PRD013,2,164.19,0.0,328.38
ITM0004500,TXN003920,PRD007,1,350.63,0.0,350.63
ITM0004501,TXN003921,PRD005,1,638.45,0.0,638.45
ITM0004502,TXN003922,PRD015,1,256.25,0.0,256.25
ITM0004503,TXN003923,PRD013,1,155.73,0.19,126.14
ITM0004504,TXN003923,PRD009,1,56.95,0.2,45.56
ITM0004505,TXN003924,PRD018,2,149.97,0.0,299.94
ITM0004506,TXN003925,PRD020,1,26.84,0.0,26.84
ITM0004507,TXN003926,PRD011,1,49.39,0.0,49.39
ITM0004508,TXN003927,PRD001,1,139.47,0.0,139.47
ITM0004509,TXN003928,PRD007,3,319.54,0.0,958.62
ITM0004510,TXN003929,PRD020,1,22.28,0.17,18.49
ITM0004511,TXN003930,PRD003,1,174.86,0.1,157.37
ITM0004512,TXN003931,PRD011,1,39.17,0.0,39.17
ITM0004513,TXN003932,PRD014,2,98.42,0.22,153.54
ITM0004514,TXN003933,PRD006,1,31.6,0.0,31.6
ITM0004515,TXN003934,PRD004,1,34.88,0.0,34.88
ITM0004516,TXN003935,PRD008,1,521.98,0.0,521.98
ITM0004517,TXN003936,PRD002,1,60.44,0.0,60.44
ITM0004518,TXN003937,PRD003,1,168.4,0.0,168.4
ITM0004519,TXN003937,PRD009,1,59.78,0.0,59.78
ITM0004520,TXN003938,PRD018,2,164.67,0.0,329.34
ITM0004521,TXN003939,PRD005,1,625.23,0.0,625.23
ITM0004522,TXN003940,PRD004,3,35.58,0.0,106.74
ITM0004523,TXN003940,PRD009,2,59.4,0.0,118.8
ITM0004524,TXN003941,PRD005,1,550.04,0.11,489.54
ITM0004525,TXN003942,PRD018,1,156.15,0.0,156.15
ITM0004526,TXN003943,PRD005,2,563.64,0.0,1127.28
ITM0004527,TXN003943,PRD015,1,273.53,0.0,273.53
ITM0004528,TXN003944,PRD008,1,427.61,0.0,427.61
ITM0004529,TXN003945,PRD011,2,45.17,0.0,90.34
ITM0004530,TXN003946,PRD013,1,139.34,0.0,139.34
ITM0004531,TXN003947,PRD005,2,614.02,0.0,1228.04
ITM0004532,TXN003948,PRD008,2,538.25,0.0,1076.5
ITM0004533,TXN003949,PRD015,1,248.4,0.0,248.4
ITM0004534,TXN003950,PRD017,1,225.33,0.08,207.3
ITM0004535,TXN003951,PRD011,1,47.62,0.25,35.71
ITM0004536,TXN003952,PRD019,1,389.95,0.0,389.95
ITM0004537,TXN003953,PRD007,1,344.71,0.0,344.71
ITM0004538,TXN003954,PRD020,3,26.32,0.0,78.96
ITM0004539,TXN003955,PRD019,1,466.64,0.0,466.64
ITM0004540,TXN003956,PRD005,3,657.61,0.0,1972.83
ITM0004541,TXN003957,PRD018,2,162.86,0.0,325.72
ITM0004542,TXN003958,PRD006,1,29.4,0.0,29.4
ITM0004543,TXN003959,PRD008,1,437.51,0.0,437.51
ITM0004544,TXN003960,PRD014,1,82.6,0.0,82.6
ITM0004545,TXN003961,PRD006,1,28.86,0.0,28.86
ITM0004546,TXN003962,PRD005,2,637.81,0.0,1275.62
ITM0004547,TXN003963,PRD008,1,508.4,0.0,508.4
ITM0004548,TXN003964,PRD018,1,168.69,0.0,168.69
ITM0004549,TXN003964,PRD016,1,155.18,0.0,155.18
ITM0004550,TXN003964,PRD007,1,372.12,0.0,372.12
ITM0004551,TXN003965,PRD011,1,48.78,0.0,48.78
ITM0004552,TXN003966,PRD006,1,30.85,0.0,30.85
ITM0004553,TXN003967,PRD002,1,55.01,0.0,55.01
ITM0004554,TXN003968,PRD015,1,222.46,0.0,222.46
ITM0004555,TXN003969,PRD007,1,348.6,0.0,348.6
ITM0004556,TXN003970,PRD019,1,453.13,0.2,362.5
ITM0004557,TXN003971,PRD013,2,149.32,0.0,298.64
ITM0004558,TXN003971,PRD002,2,56.41,0.05,107.18
ITM0004559,TXN003972,PRD001,1,141.13,0.12,124.19
ITM0004560,TXN003973,PRD009,1,48.38,0.16,40.64
ITM0004561,TXN003974,PRD002,1,58.6,0.2,46.88
ITM0004562,TXN003975,PRD005,1,656.42,0.15,557.96
ITM0004563,TXN003975,PRD014,1,82.17,0.07,76.42
ITM0004564,TXN003975,PRD013,1,161.03,0.22,125.6
ITM0004565,TXN003976,PRD013,1,152.96,0.0,152.96
ITM0004566,TXN003977,PRD006,1,32.46,0.0,32.46
ITM0004567,TXN003978,PRD011,2,39.21,0.0,78.42
ITM0004568,TXN003979,PRD007,2,365.99,0.0,731.98
ITM0004569,TXN003980,PRD006,1,28.49,0.0,28.49
ITM0004570,TXN003981,PRD017,1,227.22,0.0,227.22
ITM0004571,TXN003982,PRD012,1,70.88,0.0,70.88
ITM0004572,TXN003983,PRD003,1,164.63,0.0,164.63
ITM0004573,TXN003984,PRD013,3,162.34,0.0,487.02
ITM0004574,TXN003985,PRD006,3,31.0,0.0,93.0
ITM0004575,TXN003986,PRD016,1,168.77,0.0,168.77
ITM0004576,TXN003987,PRD009,1,56.31,0.0,56.31
ITM0004577,TXN003988,PRD010,1,280.76,0.24,213.38
ITM0004578,TXN003988,PRD010,3,277.6,0.0,832.8
ITM0004579,TXN003988,PRD014,1,82.11,0.0,82.11
ITM0004580,TXN003989,PRD015,1,233.19,0.0,233.19
ITM0004581,TXN003990,PRD001,1,112.92,0.0,112.92
ITM0004582,TXN003991,PRD015,2,246.86,0.0,493.72
ITM0004583,TXN003992,PRD014,2,76.58,0.0,153.16
ITM0004584,TXN003993,PRD014,1,88.66,0.0,88.66
ITM0004585,TXN003994,PRD002,1,54.75,0.0,54.75
ITM0004586,TXN003995,PRD014,1,94.76,0.0,94.76
ITM0004587,TXN003996,PRD005,1,612.21,0.0,612.21
ITM0004588,TXN003997,PRD004,1,30.23,0.0,30.23
ITM0004589,TXN003998,PRD010,2,295.7,0.0,591.4
ITM0004590,TXN003999,PRD007,1,311.04,0.0,311.04
ITM0004591,TXN004000,PRD005,1,553.02,0.0,553.02
ITM0004592,TXN004001,PRD016,1,183.71,0.0,183.71
ITM0004593,TXN004001,PRD014,1,97.93,0.0,97.93
ITM0004594,TXN004001,PRD015,1,229.02,0.0,229.02
ITM0004595,TXN004002,PRD014,1,82.36,0.0,82.36
ITM0004596,TXN004003,PRD001,1,118.5,0.0,118.5
ITM0004597,TXN004004,PRD007,2,342.97,0.0,685.94
ITM0004598,TXN004005,PRD004,2,32.38,0.0,64.76
ITM0004599,TXN004006,PRD007,2,378.62,0.11,673.94
ITM0004600,TXN004006,PRD012,1,70.54,0.0,70.54
ITM0004601,TXN004007,PRD011,2,43.24,0.0,86.48
ITM0004602,TXN004008,PRD019,1,464.92,0.0,464.92
ITM0004603,TXN004009,PRD015,1,218.79,0.25,164.09
ITM0004604,TXN004010,PRD011,3,43.1,0.0,129.3
ITM0004605,TXN004011,PRD020,1,21.62,0.0,21.62
ITM0004606,TXN004012,PRD007,1,343.36,0.05,326.19
ITM0004607,TXN004013,PRD017,1,229.52,0.0,229.52
ITM0004608,TXN004014,PRD006,1,31.65,0.0,31.65
ITM0004609,TXN004015,PRD015,1,253.27,0.0,253.27
ITM0004610,TXN004016,PRD007,1,299.04,0.0,299.04
ITM0004611,TXN004017,PRD006,1,29.81,0.0,29.81
ITM0004612,TXN004017,PRD009,1,47.25,0.0,47.25
ITM0004613,TXN004017,PRD005,1,556.89,0.0,556.89
ITM0004614,TXN004018,PRD006,1,28.35,0.0,28.35
ITM0004615,TXN004019,PRD004,1,30.61,0.0,30.61
ITM0004616,TXN004020,PRD009,3,52.65,0.0,157.95
ITM0004617,TXN004020,PRD001,1,114.04,0.0,114.04
ITM0004618,TXN004020,PRD008,2,513.13,0.0,1026.26
ITM0004619,TXN004021,PRD018,1,143.73,0.24,109.23
ITM0004620,TXN004022,PRD001,1,119.99,0.0,119.99
ITM0004621,TXN004023,PRD008,2,492.85,0.06,926.56
ITM0004622,TXN004024,PRD002,1,63.11,0.0,63.11
ITM0004623,TXN004025,PRD005,1,588.81,0.0,588.81
ITM0004624,TXN004026,PRD010,1,295.79,0.0,295.79
ITM0004625,TXN004027,PRD002,1,60.19,0.0,60.19
ITM0004626,TXN004028,PRD017,3,215.98,0.0,647.94
ITM0004627,TXN004029,PRD010,1,264.07,0.0,264.07
ITM0004628,TXN004030,PRD001,1,125.96,0.0,125.96
ITM0004629,TXN004031,PRD012,3,60.78,0.0,182.34
ITM0004630,TXN004031,PRD001,1,126.97,0.07,118.08
ITM0004631,TXN004032,PRD009,1,47.49,0.0,47.49
ITM0004632,TXN004032,PRD001,1,138.94,0.0,138.94
ITM0004633,TXN004033,PRD012,1,72.47,0.0,72.47
ITM0004634,TXN004034,PRD001,1,137.52,0.0,137.52
ITM0004635,TXN004035,PRD011,1,46.11,0.0,46.11
ITM0004636,TXN004036,PRD011,1,39.91,0.0,39.91
ITM0004637,TXN004037,PRD014,2,81.54,0.0,163.08
ITM0004638,TXN004038,PRD003,1,195.77,0.17,162.49
ITM0004639,TXN004039,PRD020,1,22.73,0.0,22.73
ITM0004640,TXN004040,PRD010,3,267.62,0.0,802.86
ITM0004641,TXN004041,PRD016,2,169.81,0.0,339.62
ITM0004642,TXN004042,PRD003,1,162.11,0.08,149.14
ITM0004643,TXN004043,PRD018,1,174.2,0.0,174.2
ITM0004644,TXN004044,PRD009,2,49.68,0.0,99.36
ITM0004645,TXN004044,PRD015,3,246.75,0.1,666.23
ITM0004646,TXN004045,PRD009,1,60.09,0.0,60.09
ITM0004647,TXN004046,PRD013,1,143.3,0.0,143.3
ITM0004648,TXN004046,PRD017,2,236.97,0.0,473.94
ITM0004649,TXN004047,PRD011,2,42.81,0.0,85.62
ITM0004650,TXN004048,PRD006,1,32.68,0.0,32.68
ITM0004651,TXN004049,PRD010,1,299.55,0.0,299.55
ITM0004652,TXN004049,PRD003,1,196.32,0.0,196.32
ITM0004653,TXN004050,PRD016,2,175.88,0.0,351.76
ITM0004654,TXN004051,PRD017,1,226.18,0.0,226.18
ITM0004655,TXN004052,PRD004,1,35.0,0.0,35.0
ITM0004656,TXN004053,PRD001,1,116.2,0.0,116.2
ITM0004657,TXN004054,PRD015,1,239.7,0.21,189.36
ITM0004658,TXN004054,PRD006,1,25.56,0.0,25.56
ITM0004659,TXN004055,PRD003,1,193.32,0.15,164.32
ITM0004660,TXN004055,PRD003,3,167.41,0.0,502.23
ITM0004661,TXN004056,PRD011,1,43.81,0.0,43.81
ITM0004662,TXN004057,PRD014,1,77.28,0.0,77.28
ITM0004663,TXN004058,PRD003,1,178.18,0.0,178.18
ITM0004664,TXN004059,PRD020,1,26.08,0.0,26.08
ITM0004665,TXN004060,PRD009,1,50.52,0.0,50.52
ITM0004666,TXN004061,PRD007,1,321.2,0.24,244.11
ITM0004667,TXN004062,PRD008,2,427.76,0.0,855.52
ITM0004668,TXN004063,PRD015,1,219.22,0.0,219.22
ITM0004669,TXN004064,PRD015,3,233.04,0.19,566.29
ITM0004670,TXN004065,PRD005,1,604.12,0.0,604.12
ITM0004671,TXN004066,PRD019,1,429.12,0.18,351.88
ITM0004672,TXN004067,PRD005,1,638.89,0.0,638.89
ITM0004673,TXN004068,PRD004,2,35.2,0.0,70.4
ITM0004674,TXN004069,PRD007,1,314.56,0.06,295.69
ITM0004675,TXN004070,PRD007,2,373.35,0.0,746.7
ITM0004676,TXN004071,PRD005,3,558.59,0.0,1675.77
ITM0004677,TXN004072,PRD004,1,33.63,0.0,33.63
ITM0004678,TXN004072,PRD002,2,55.28,0.09,100.61
ITM0004679,TXN004073,PRD010,2,241.79,0.0,483.58
ITM0004680,TXN004074,PRD008,1,462.66,0.0,462.66
ITM0004681,TXN004075,PRD020,1,27.21,0.0,27.21
ITM0004682,TXN004076,PRD003,2,190.13,0.0,380.26
ITM0004683,TXN004077,PRD018,2,162.41,0.0,324.82
ITM0004684,TXN004078,PRD002,1,61.01,0.0,61.01
ITM0004685,TXN004079,PRD010,1,266.96,0.0,266.96
ITM0004686,TXN004080,PRD017,2,225.95,0.0,451.9
ITM0004687,TXN004081,PRD012,1,69.47,0.0,69.47
ITM0004688,TXN004081,PRD001,1,138.91,0.0,138.91
ITM0004689,TXN004082,PRD002,1,65.48,0.0,65.48
ITM0004690,TXN004083,PRD016,1,163.4,0.13,142.16
ITM0004691,TXN004084,PRD017,1,221.71,0.0,221.71
ITM0004692,TXN004085,PRD007,1,361.61,0.0,361.61
ITM0004693,TXN004086,PRD017,2,213.33,0.0,426.66
ITM0004694,TXN004087,PRD006,1,26.39,0.0,26.39
ITM0004695,TXN004088,PRD006,1,26.43,0.0,26.43
ITM0004696,TXN004089,PRD002,1,64.1,0.0,64.1
ITM0004697,TXN004090,PRD005,3,558.83,0.0,1676.49
ITM0004698,TXN004091,PRD002,1,61.85,0.0,61.85
ITM0004699,TXN004092,PRD003,1,190.65,0.0,190.65
ITM0004700,TXN004092,PRD010,1,302.98,0.0,302.98
ITM0004701,TXN004093,PRD015,1,260.11,0.2,208.09
ITM0004702,TXN004093,PRD019,1,388.45,0.0,388.45
ITM0004703,TXN004094,PRD014,2,97.53,0.0,195.06
ITM0004704,TXN004095,PRD016,1,170.79,0.24,129.8
ITM0004705,TXN004096,PRD008,3,545.55,0.0,1636.65
ITM0004706,TXN004097,PRD013,1,144.36,0.0,144.36
ITM0004707,TXN004098,PRD018,1,143.18,0.0,143.18
ITM0004708,TXN004099,PRD018,1,153.98,0.19,124.72
ITM0004709,TXN004100,PRD011,1,43.65,0.0,43.65
ITM0004710,TXN004101,PRD010,1,261.28,0.0,261.28
ITM0004711,TXN004102,PRD005,1,597.48,0.17,495.91
ITM0004712,TXN004103,PRD013,1,156.52,0.0,156.52
ITM0004713,TXN004103,PRD011,1,43.22,0.0,43.22
ITM0004714,TXN004103,PRD019,1,397.23,0.18,325.73
ITM0004715,TXN004104,PRD004,1,35.82,0.0,35.82
ITM0004716,TXN004105,PRD015,2,273.68,0.0,547.36
ITM0004717,TXN004106,PRD006,2,25.98,0.0,51.96
ITM0004718,TXN004107,PRD016,1,176.88,0.0,176.88
ITM0004719,TXN004108,PRD014,1,92.82,0.0,92.82
ITM0004720,TXN004109,PRD015,1,247.55,0.0,247.55
ITM0004721,TXN004110,PRD011,1,44.05,0.0,44.05
ITM0004722,TXN004111,PRD006,1,27.99,0.0,27.99
ITM0004723,TXN004112,PRD018,1,138.56,0.0,138.56
ITM0004724,TXN004113,PRD016,1,163.88,0.14,140.94
ITM0004725,TXN004114,PRD004,1,34.59,0.0,34.59
ITM0004726,TXN004115,PRD015,1,239.64,0.0,239.64
ITM0004727,TXN004115,PRD019,3,416.09,0.2,998.62
ITM0004728,TXN004116,PRD016,2,179.96,0.0,359.92
