transaction_id,customer_id,store_id,transaction_date,payment_method,amount,channel,return_flag,cashback_earned
TXN000567,CUST00065,STR021,2023-12-30,Mastercard,285.29,Online,0,7.72
TXN004281,CUST00531,STR009,2023-12-19,Mastercard,266.09,In-Store,0,5.8
TXN007087,CUST00901,STR017,2023-08-03,Visa,145.60,In-Store,0,0.0
TXN004877,CUST00608,STR018,2024-03-17,Mastercard,298.06,In-Store,0,4.93
TXN007345,CUST00935,STR011,2023-09-26,Visa,,In-Store,0,0.0
TXN000701,CUST00080,STR015,2023-10-19,Debit,64.08,In-Store,0,0.0
TXN000560,CUST00064,STR020,2024-11-26,Mastercard,585.16,Mobile App,0,12.18
TXN004895,CUST00610,STR015,2023-05-19,Gift Card,40.46,Mobile App,0,0.0
TXN001775,CUST00218,STR023,2022-12-06,Mastercard,621.79,In-Store,1,16.84
TXN007145,CUST00908,STR011,2023-11-16,Debit,30.72,In-Store,0,0.0
TXN003825,CUST00469,STR025,2022-09-15,Mastercard,484.65,In-Store,0,13.19
TXN007665,CUST00976,STR018,2023-12-10,Mastercard,347.63,In-Store,0,6.87
TXN003094,CUST00371,STR001,09-20-2023,Mastercard,471.07,Online,0,18.68
TXN002465,CUST00298,STR026,2023-11-21,Mastercard,253.01,In-Store,0,7.13
TXN001474,CUST00178,STR026,2022-04-24,Mastercard,573.44,Online,0,21.39
TXN005583,CUST00695,STR010,05-21-2023,Cash,42.27,Mobile App,0,0.0
TXN003355,CUST00407,STR021,2022-11-24,Cash,33.32,In-Store,0,0.0
TXN004968,CUST00620,STR027,2022-11-20,Mastercard,457.28,In-Store,0,7.46
TXN002053,CUST00254,STR004,2023-07-31,Mastercard,235.09,Online,0,8.1
TXN001060,CUST00126,STR023,2024-08-27,Mastercard,321.03,Online,0,6.42
TXN005065,CUST00633,STR029,2022-02-21,Debit,191.66,Mobile App,0,0.0
TXN003669,CUST00449,STR008,2023-03-24,Visa,212.71,In-Store,0,0.0
TXN004387,CUST00547,STR022,2022-06-24,Mastercard,373.23,Mobile App,1,14.18
TXN007972,CUST00319,STR009,2022-12-12,Debit,119.83,Online,0,0.0
TXN007421,CUST00944,STR021,2022-08-10,Cash,35.21,In-Store,0,0.0
TXN001059,CUST00125,STR029,2022-12-19,Visa,257.54,In-Store,0,0.0
TXN002357,CUST00287,STR009,2024-09-23,Visa,384.89,In-Store,0,0.0
TXN003394,CUST00413,STR007,2023-11-27,Mastercard,117.91,In-Store,0,3.67
TXN000824,CUST00097,STR030,2023-12-25,Visa,374.72,Online,1,0.0
TXN004426,CUST00553,STR019,2023-09-08,Mastercard,591.86,In-Store,0,17.3
TXN004434,CUST00555,STR025,2023-11-19,Visa,,Online,0,0.0
TXN002375,CUST00288,STR020,2022-12-07,Mastercard,71.51,In-Store,0,1.76
TXN000731,CUST00082,STR016,2022-09-28,Mastercard,528.44,Online,1,12.01
TXN005829,CUST00731,STR030,2024-05-16,Mastercard,306.58,In-Store,0,6.89
TXN005687,CUST00713,STR002,2023-03-15,Cash,140.19,Online,0,0.0
TXN000725,CUST00082,STR023,2024-02-13,Mastercard,634.33,In-Store,0,13.93
TXN000360,CUST00036,STR004,2022-10-05,Mastercard,371.73,In-Store,0,8.65
TXN005967,CUST00748,STR023,2023-03-28,Mastercard,628.17,In-Store,0,15.9
TXN005105,CUST00639,STR014,2024-12-22,Mastercard,467.25,In-Store,0,17.64
TXN004528,CUST00566,STR026,2022-02-17,Mastercard,347.86,Mobile App,0,3.63
TXN002944,CUST00356,STR024,2024-02-10,Mastercard,630.86,In-Store,0,10.75
TXN003823,CUST00469,STR006,2024-10-18,Mastercard,178.88,Online,0,7.1
TXN005080,CUST00635,STR005,2022-10-21,Mastercard,391.12,In-Store,0,3.93
TXN002786,CUST00341,STR014,2023-08-05,Mastercard,261.18,In-Store,0,9.83
TXN001240,CUST00148,STR014,2024-05-03,Mastercard,470.08,Online,0,7.87
TXN004058,CUST00501,STR004,2023-04-10,Mastercard,604.79,In-Store,0,15.77
TXN003325,CUST00403,STR011,2023-02-24,Visa,177.78,In-Store,0,0.0
TXN004157,CUST00514,STR012,2022-11-17,Mastercard,571.96,In-Store,0,10.17
TXN000804,CUST00094,STR003,2024-11-24,Debit,32.71,Online,0,0.0
TXN003584,CUST00439,STR021,2022-06-03,Visa,187.81,In-Store,0,0.0
TXN001759,CUST00215,STR021,12-09-2022,Mastercard,190.38,Online,0,3.38
TXN003257,CUST00392,STR028,2023-05-09,Cash,35.22,Online,0,0.0
TXN003094,CUST00371,STR001,2023-09-20,Mastercard,471.07,Online,0,18.68
TXN006358,CUST00803,STR007,2023-09-19,Mastercard,550.40,Mobile App,0,8.85
TXN006567,CUST00827,STR003,11-09-2023,Visa,214.75,In-Store,0,0.0
TXN005647,CUST00705,STR004,2022-03-21,Debit,151.52,Mobile App,0,0.0
TXN005555,CUST00692,STR028,2023-08-15,Mastercard,547.94,Mobile App,0,19.37
TXN005718,CUST00717,STR026,2023-06-07,Mastercard,517.05,Online,1,15.68
TXN007898,CUST00520,STR010,2023-02-17,Mastercard,176.58,In-Store,1,3.72
TXN001823,CUST00223,STR004,2024-10-24,Visa,188.92,In-Store,0,0.0
TXN002016,CUST00249,STR026,2022-04-25,Mastercard,248.01,In-Store,0,3.47
TXN007853,CUST00191,STR012,2023-02-26,Gift Card,38.64,In-Store,1,0.0
TXN007540,CUST00958,STR028,2024-09-09,Mastercard,180.91,In-Store,0,7.1
TXN001003,CUST00119,STR025,2023-01-19,Visa,109.08,Mobile App,0,0.0
TXN003768,CUST00461,STR021,2023-03-29,Mastercard,547.78,Online,0,8.94
TXN004025,CUST00497,STR017,2024-10-19,Visa,152.59,In-Store,0,0.0
TXN005497,CUST00685,STR026,2024-03-06,Debit,176.64,In-Store,1,0.0
TXN001263,CUST00150,STR024,2024-01-01,Visa,140.19,Online,0,0.0
TXN002169,CUST00266,STR012,04-28-2024,Mastercard,197.85,In-Store,0,3.86
TXN004593,CUST00573,STR022,2022-05-15,Debit,133.44,Online,0,0.0
TXN007800,CUST00995,STR005,2022-01-14,Mastercard,203.94,In-Store,0,4.45
TXN000182,CUST00018,STR029,2022-07-04,Visa,146.17,Online,0,0.0
TXN002626,CUST00321,STR008,2022-12-10,Mastercard,,Online,0,6.73
TXN004238,CUST00526,STR019,2023-12-30,Visa,199.47,In-Store,0,0.0
TXN002457,CUST00296,STR005,2022-10-30,Cash,66.67,In-Store,0,0.0
TXN003796,CUST00467,STR003,2022-12-03,Mastercard,282.48,In-Store,0,10.34
TXN000508,CUST00057,STR003,2022-06-23,Cash,13.04,Mobile App,0,0.0
TXN002500,CUST00303,STR014,2023-12-10,Mastercard,199.28,In-Store,0,4.62
TXN006670,CUST00842,STR016,2022-11-19,Mastercard,214.80,In-Store,0,6.28
TXN007516,CUST00957,STR022,2022-01-31,Mastercard,,Online,1,9.7
TXN004610,CUST00576,STR030,2023-06-30,Debit,169.93,In-Store,0,0.0
TXN007989,CUST00178,STR009,2022-01-18,Mastercard,566.09,Online,0,20.68
TXN003638,CUST00444,STR020,2022-12-28,Mastercard,77.02,Mobile App,0,2.67
TXN000996,CUST00118,STR030,2022-11-18,Mastercard,501.36,Online,0,15.03
TXN002495,CUST00302,STR018,2023-03-10,Mastercard,618.35,In-Store,0,22.38
TXN002439,CUST00293,STR017,2023-04-01,Visa,215.35,In-Store,0,0.0
TXN001948,CUST00239,STR011,2022-10-05,Mastercard,44.31,In-Store,0,0.97
TXN001612,CUST00197,STR009,2022-01-17,Mastercard,386.27,Online,0,8.95
TXN006142,CUST00772,STR004,2022-12-07,Mastercard,221.38,In-Store,0,3.61
TXN007896,CUST00201,STR003,2024-01-24,Debit,16.04,Online,0,0.0
TXN006867,CUST00868,STR013,2022-08-15,Mastercard,267.86,In-Store,0,4.17
TXN006254,CUST00787,STR013,2024-05-05,Visa,367.69,Online,0,0.0
TXN002454,CUST00295,STR010,2022-04-24,Visa,282.29,In-Store,0,0.0
TXN001968,CUST00242,STR001,2022-09-22,Mastercard,283.45,In-Store,0,4.14
TXN004823,CUST00603,STR014,2023-07-04,Debit,100.55,In-Store,0,0.0
TXN001593,CUST00195,STR026,08-10-2024,Mastercard,559.19,In-Store,0,15.47
TXN001946,CUST00239,STR024,2024-03-02,Mastercard,56.21,Online,0,1.41
TXN000482,CUST00053,STR012,2024-12-07,Debit,204.64,Online,0,0.0
TXN005269,CUST00660,STR002,2022-05-13,Visa,60.93 CAD,In-Store,0,0.0
TXN000869,CUST00103,STR002,2023-03-09,Visa,133.55,In-Store,0,0.0
TXN001536,CUST00185,STR014,01-23-2022,Debit,204.05,In-Store,0,0.0
TXN003061,CUST00368,STR020,2022-01-08,Mastercard,49.65,In-Store,0,1.02
TXN004338,CUST00540,STR002,2023-01-19,Debit,144.84,In-Store,0,0.0
TXN000786,CUST00090,STR009,2023-01-08,Cash,123.60,Mobile App,0,0.0
TXN003905,CUST00480,STR011,2022-04-23,Mastercard,,In-Store,0,10.15
TXN003663,CUST00448,STR025,2023-01-02,Visa,343.40,Mobile App,0,0.0
TXN002419,CUST00291,STR014,2024-04-19,Mastercard,,In-Store,0,19.77
TXN001223,CUST00145,STR021,2022-11-30,Visa,166.88,In-Store,0,0.0
TXN000915,CUST00109,STR003,2023-06-11,Debit,34.25,Mobile App,0,0.0
TXN004921,CUST00614,STR018,2022-12-30,Mastercard,612.42,Mobile App,0,18.74
TXN006260,CUST00787,STR025,2022-01-27,Visa,65.55,In-Store,0,0.0
TXN007920,CUST00275,STR002,2022-04-27,Mastercard,351.72,In-Store,0,10.73
TXN003728,CUST00456,STR010,2023-12-02,Mastercard,118.21,In-Store,0,2.88
TXN002884,CUST00347,STR029,2024-11-24,Mastercard,450.59,In-Store,1,17.54
TXN003945,CUST00486,STR025,2024-05-25,Mastercard,500.72,Online,0,17.37
TXN005947,CUST00745,STR030,2023-02-14,Visa,253.91,Online,0,0.0
TXN007999,CUST00463,STR001,2023-08-30,Visa,171.50,Mobile App,0,0.0
TXN004331,CUST00539,STR027,2022-01-27,Visa,339.80,Online,0,0.0
TXN003036,CUST00366,STR002,2022-08-29,Mastercard,379.25,In-Store,0,12.29
TXN004784,CUST00599,STR025,2022-06-18,Visa,393.69,Online,0,0.0
TXN007227,CUST00921,STR020,2022-05-21,Debit,107.15,In-Store,0,0.0
TXN005688,CUST00713,STR022,2024-11-11,Cash,22.25,Mobile App,0,0.0
TXN005027,CUST00627,STR022,2023-11-07,Mastercard,452.88,In-Store,1,9.78
TXN004796,CUST00601,STR001,2024-03-13,Mastercard,148.88,In-Store,0,3.99
TXN004839,CUST00605,STR022,2022-11-03,Debit,211.42,In-Store,0,0.0
TXN006220,CUST00781,STR030,2023-03-17,Visa,98.19,In-Store,0,0.0
TXN001507,CUST00182,STR018,2024-11-26,Visa,393.75,In-Store,0,0.0
TXN001702,CUST00207,STR019,2022-03-28,Debit,140.26,In-Store,0,0.0
TXN006907,CUST00874,STR013,2022-06-13,Mastercard,284.51,Mobile App,0,4.16
TXN002076,CUST00256,STR014,2023-10-05,Cash,26.72,In-Store,0,0.0
TXN005854,CUST00734,STR029,2024-11-22,Mastercard,72.55,In-Store,0,2.67
TXN001032,CUST00122,STR018,2023-10-26,Visa,209.12,In-Store,0,0.0
TXN001843,CUST00226,STR013,2023-07-19,Debit,23.15,Online,0,0.0
TXN004887,CUST00609,STR001,2022-04-09,Visa,192.61,In-Store,0,0.0
TXN002647,CUST00323,STR001,2022-04-14,Mastercard,515.22,Online,0,13.88
TXN005329,CUST00665,STR030,2023-12-22,Mastercard,246.52,Online,0,8.27
TXN003096,CUST00371,STR012,2024-12-10,Mastercard,494.52,In-Store,0,9.61
TXN001903,CUST00232,STR002,2022-12-17,Mastercard,227.20,In-Store,0,2.59
TXN000936,CUST00111,STR006,2023-04-28,Mastercard,110.90,Mobile App,1,2.42
TXN002360,CUST00288,STR021,2022-06-27,Mastercard,,In-Store,0,12.7
TXN007797,CUST00995,STR010,2024-11-22,Mastercard,78.03,Online,0,2.53
TXN003265,CUST00393,STR019,2023-11-04,Visa,45.05,Online,0,0.0
TXN003610,CUST00441,STR029,2022-08-10,Mastercard,339.79,Online,0,6.97
TXN004186,CUST00520,STR011,2024-02-21,Mastercard,471.58,In-Store,0,10.19
TXN003748,CUST00458,STR029,2023-03-11,Visa,66.89,Mobile App,0,0.0
TXN006373,CUST00804,STR027,2022-11-20,Mastercard,615.72,Mobile App,0,12.78
TXN000744,CUST00084,STR026,2023-12-01,Mastercard,371.14,In-Store,0,14.48
TXN006375,CUST00804,STR001,2023-11-26,Mastercard,162.74,In-Store,0,4.2
TXN001578,CUST00192,STR024,2022-05-22,Mastercard,458.24,In-Store,0,5.74
TXN005787,CUST00725,STR001,2022-07-02,Visa,247.37,Online,0,0.0
TXN007846,CUST00141,STR001,2022-07-22,Cash,32.85,In-Store,0,0.0
TXN002366,CUST00288,STR018,2023-02-10,Mastercard,365.88,Online,0,5.59
TXN002136,CUST00261,STR029,2024-12-01,Mastercard,297.68,In-Store,0,11.77
TXN003356,CUST00407,STR025,2022-07-18,Cash,94.70,In-Store,0,0.0
TXN002532,CUST00306,STR004,2023-11-26,Mastercard,352.38,In-Store,0,12.17
TXN006299,CUST00792,STR026,2022-10-19,Cash,74.95 CAD,Mobile App,0,0.0
TXN002922,CUST00354,STR030,2023-10-05,Debit,54.00,In-Store,0,0.0
TXN000494,CUST00055,STR024,2024-09-10,Mastercard,295.49,In-Store,0,3.63
TXN006001,CUST00752,STR017,2023-11-03,Mastercard,490.15,In-Store,0,18.26
TXN006158,CUST00772,STR009,2022-11-24,Mastercard,510.78,In-Store,0,19.52
TXN005823,CUST00730,STR030,2024-03-22,Cash,86.77,In-Store,0,0.0
TXN006420,CUST00809,STR015,2023-12-15,Mastercard,458.48,Online,0,14.6
TXN006251,CUST00786,STR002,2023-06-17,Mastercard,345.61,Online,0,4.16
TXN005297,CUST00662,STR023,2024-12-24,Mastercard,133.65,Mobile App,0,1.55
TXN003518,CUST00431,STR026,2023-01-29,Mastercard,486.50,In-Store,0,19.45
TXN007322,CUST00931,STR017,2024-11-20,Mastercard,112.05,In-Store,0,3.76
TXN002513,CUST00305,STR020,09-20-2024,Mastercard,122.37,In-Store,0,1.93
TXN002833,CUST00343,STR001,2022-11-11,Mastercard,197.69,Online,0,6.93
TXN002342,CUST00285,STR006,2024-11-10,Cash,27.50,In-Store,0,0.0
TXN004289,CUST00532,STR007,2024-07-02,Mastercard,377.89,Online,0,9.7
TXN003981,CUST00491,STR027,2022-09-27,Mastercard,293.67,Online,0,6.36
TXN002602,CUST00318,STR026,2024-05-20,Visa,303.56,In-Store,0,0.0
TXN004750,CUST00595,STR025,2024-05-02,Visa,328.46,Online,0,0.0
TXN002331,CUST00282,STR019,2022-08-05,Cash,13.18,Online,0,0.0
TXN002437,CUST00292,STR030,2023-06-25,Mastercard,480.89,In-Store,0,8.32
TXN003632,CUST00443,STR023,2024-01-04,Debit,133.52,Online,0,0.0
TXN002783,CUST00339,STR026,2022-11-27,Debit,23.87,In-Store,0,0.0
TXN001983,CUST00245,STR017,2023-03-10,Mastercard,527.82,Online,0,8.72
TXN000633,CUST00073,STR004,2022-04-15,Visa,274.00,In-Store,0,0.0
TXN005098,CUST00637,STR017,2024-10-29,Visa,305.08,In-Store,0,0.0
TXN007238,CUST00922,STR017,2022-12-21,Mastercard,436.94,In-Store,0,12.25
TXN000246,CUST00026,STR009,01-29-2024,Visa,368.96,Online,0,0.0
TXN004861,CUST00607,STR028,2022-06-22,Mastercard,125.58,In-Store,0,4.88
TXN002657,CUST00323,STR027,2022-11-26,Mastercard,278.60,In-Store,1,5.28
TXN003628,CUST00442,STR011,2023-01-02,Mastercard,504.60,Online,0,8.59
TXN003464,CUST00422,STR019,2023-05-20,Mastercard,187.73,In-Store,0,6.4
TXN005371,CUST00669,STR015,2024-08-18,Mastercard,426.58,Online,0,9.6
TXN007333,CUST00932,STR001,2022-03-01,Mastercard,287.77,Mobile App,0,5.97
TXN002222,CUST00271,STR008,2023-06-02,Mastercard,182.73,Online,0,4.57
TXN007361,CUST00936,STR026,2022-08-22,Mastercard,363.39,Mobile App,0,7.03
TXN006967,CUST00881,STR028,2024-12-15,Mastercard,110.43,Online,0,1.78
TXN005308,CUST00663,STR018,08-22-2022,Mastercard,479.25,Online,0,16.56
TXN001058,CUST00125,STR020,2023-04-16,Visa,288.75,In-Store,0,0.0
TXN001265,CUST00150,STR001,11-19-2022,Visa,188.15,In-Store,0,0.0
TXN007713,CUST00981,STR020,2024-10-14,Mastercard,547.12,In-Store,0,15.56
TXN007128,CUST00906,STR029,2024-12-07,Mastercard,161.52,Online,0,2.38
TXN001132,CUST00135,STR002,2023-07-26,Mastercard,,In-Store,0,7.92
TXN004817,CUST00602,STR001,2022-07-20,Mastercard,136.52,In-Store,0,1.75
TXN000364,CUST00037,STR030,2022-01-29,Visa,245.93,In-Store,0,0.0
TXN005457,CUST00680,STR026,2024-03-12,Debit,80.71,Online,0,0.0
TXN005521,CUST00688,STR009,2022-01-07,Cash,131.40,Mobile App,0,0.0
TXN003858,CUST00474,STR021,2022-05-17,Visa,238.60,Online,0,0.0
TXN003843,CUST00472,STR024,2024-04-24,Mastercard,287.64,In-Store,0,5.25
TXN007613,CUST00968,STR019,2022-02-10,Debit,80.59,In-Store,0,0.0
TXN005503,CUST00686,STR027,2022-11-30,Mastercard,260.24,Online,0,4.57
TXN007375,CUST00937,STR025,2024-01-20,Visa,258.19,Mobile App,0,0.0
TXN000579,CUST00066,STR004,2023-06-16,Debit,63.00,Mobile App,0,0.0
TXN006641,CUST00839,STR012,2023-11-08,Debit,238.77,In-Store,0,0.0
TXN002595,CUST00317,STR013,2023-04-30,Mastercard,217.90,Mobile App,0,8.12
TXN007153,CUST00909,STR027,2022-03-25,Debit,41.67,In-Store,1,0.0
TXN000330,CUST00034,STR021,2022-11-04,Mastercard,48.05,In-Store,0,0.53
TXN002195,CUST00269,STR029,2022-12-03,Visa,144.36,In-Store,0,0.0
TXN006532,CUST00823,STR027,2024-03-01,Cash,128.20,In-Store,0,0.0
TXN004223,CUST00524,STR025,2022-05-14,Mastercard,166.88,Online,0,4.4
TXN005369,CUST00668,STR014,2022-12-14,Mastercard,505.17,Online,0,18.63
TXN000876,CUST00104,STR004,2022-05-22,Visa,,In-Store,0,0.0
TXN000581,CUST00066,STR017,2024-12-23,Debit,,In-Store,0,0.0
TXN005224,CUST00654,STR006,2023-11-02,Mastercard,224.94,In-Store,0,5.22
TXN001672,CUST00202,STR023,2023-12-11,Mastercard,347.79,Mobile App,0,4.22
TXN000800,CUST00094,STR029,2023-07-14,Debit,50.69,Online,0,0.0
TXN003112,CUST00373,STR029,2023-01-10,Mastercard,488.84,In-Store,0,11.25
TXN006745,CUST00853,STR023,2024-05-18,Debit,,Online,0,0.0
TXN005803,CUST00727,STR012,2024-08-14,Visa,384.08,In-Store,0,0.0
TXN004409,CUST00550,STR007,2024-11-17,Debit,127.66,In-Store,0,0.0
TXN007806,CUST00995,STR002,2023-08-07,Mastercard,603.04,In-Store,0,7.84
TXN002723,CUST00330,STR011,2024-12-20,Mastercard,529.72,Online,0,6.87
TXN004774,CUST00598,STR015,2023-03-11,Mastercard,269.87,Mobile App,0,10.2
TXN007406,CUST00940,STR030,2024-11-30,Mastercard,310.41,Online,0,8.3
TXN001520,CUST00184,STR009,2024-07-02,Mastercard,,In-Store,0,8.95
TXN001360,CUST00165,STR026,2023-06-28,Gift Card,,Mobile App,0,0.0
TXN006968,CUST00881,STR003,2023-02-20,Mastercard,523.71,In-Store,0,15.67
TXN000491,CUST00054,STR028,2022-02-15,Debit,219.96,Mobile App,0,0.0
TXN007050,CUST00895,STR024,2024-12-19,Mastercard,602.74,In-Store,0,18.0
TXN004635,CUST00578,STR016,2024-09-13,Mastercard,296.47,Online,0,6.31
TXN004963,CUST00619,STR030,2022-12-27,Mastercard,263.82,Mobile App,0,9.73
TXN001092,CUST00129,STR015,2024-06-09,Visa,93.25,In-Store,1,0.0
TXN006776,CUST00857,STR007,2023-07-25,Visa,240.13,Mobile App,0,0.0
TXN002082,CUST00257,STR017,2024-09-22,Visa,232.54,In-Store,0,0.0
TXN005779,CUST00725,STR017,2024-04-07,Visa,380.94,In-Store,0,0.0
TXN002211,CUST00270,STR030,2024-12-28,Mastercard,316.77,Mobile App,1,4.61
TXN007024,CUST00893,STR010,2022-01-04,Mastercard,590.76,Online,0,16.73
TXN004433,CUST00555,STR010,2023-06-21,Visa,91.96,In-Store,0,0.0
TXN000923,CUST00110,STR014,2023-04-03,Mastercard,134.88,In-Store,0,3.89
TXN006433,CUST00810,STR017,2023-05-08,Cash,64.44,In-Store,0,0.0
TXN006752,CUST00854,STR026,2023-05-14,Visa,135.42,In-Store,0,0.0
TXN006691,CUST00846,STR022,2022-10-12,Gift Card,21.89,Online,0,0.0
TXN000648,CUST00076,STR019,2022-09-12,Mastercard,475.32,In-Store,0,14.92
TXN005765,CUST00723,STR001,2022-12-03,Debit,23.41,Online,1,0.0
TXN007530,CUST00958,STR020,2022-01-08,Mastercard,386.82,Online,0,15.29
TXN007328,CUST00931,STR021,2024-09-12,Mastercard,246.45,In-Store,0,6.53
TXN006337,CUST00799,STR002,2022-07-27,Mastercard,560.28,In-Store,0,10.57
TXN005863,CUST00734,STR021,2024-09-22,Mastercard,589.17,In-Store,1,16.89
TXN002288,CUST00278,STR014,2024-11-22,Mastercard,456.05,Online,0,16.98
TXN007100,CUST00902,STR026,2024-12-02,Mastercard,103.92,In-Store,0,1.71
TXN004380,CUST00547,STR013,2022-04-15,Mastercard,150.41,In-Store,0,5.32
TXN005725,CUST00717,STR003,2024-12-10,Mastercard,559.46,In-Store,0,13.32
TXN007880,CUST00685,STR025,2024-05-09,Debit,227.47,Online,1,0.0
TXN002073,CUST00255,STR004,2022-05-24,Mastercard,493.06,Online,0,11.08
TXN007744,CUST00986,STR024,2023-12-21,Mastercard,475.80,In-Store,0,9.19
TXN000370,CUST00037,STR008,2023-03-17,Visa,130.15,Online,0,0.0
TXN003392,CUST00413,STR011,2022-10-28,Mastercard,416.31,In-Store,0,12.87
TXN002216,CUST00270,STR014,2023-10-02,Mastercard,628.29,In-Store,0,16.54
TXN002370,CUST00288,STR030,2024-11-23,Mastercard,131.63,In-Store,0,4.68
TXN005766,CUST00723,STR027,2023-12-01,Debit,120.15,In-Store,0,0.0
TXN000185,CUST00018,STR024,2022-05-10,Visa,140.43,In-Store,0,0.0
TXN004373,CUST00546,STR025,2022-08-23,Visa,155.33,Online,1,0.0
TXN002991,CUST00361,STR023,2022-10-24,Mastercard,498.67,Online,0,9.88
TXN003947,CUST00486,STR029,2024-10-16,Mastercard,395.97,Online,0,9.73
TXN003378,CUST00411,STR021,2022-11-01,Visa,359.59,In-Store,0,0.0
TXN003620,CUST00442,STR001,2022-05-20,Mastercard,596.57,In-Store,0,19.67
TXN007907,CUST00500,STR022,2023-07-15,Mastercard,630.48,In-Store,1,6.5
TXN004120,CUST00510,STR010,2022-12-19,Mastercard,423.91,In-Store,0,5.83
TXN000812,CUST00096,STR023,2024-01-17,Debit,224.57,In-Store,0,0.0
TXN005678,CUST00712,STR028,2024-08-17,Visa,237.41,In-Store,0,0.0
TXN007298,CUST00928,STR030,2022-12-18,Mastercard,189.02,Online,0,4.4
TXN002555,CUST00311,STR028,2023-12-05,Mastercard,375.91,Mobile App,0,13.72
TXN003781,CUST00464,STR024,2023-02-04,Mastercard,76.12,In-Store,0,0.86
TXN003766,CUST00461,STR025,2022-12-11,Mastercard,209.14,Mobile App,0,6.24
TXN003168,CUST00380,STR027,2024-06-02,Debit,233.11,In-Store,0,0.0
TXN002401,CUST00290,STR001,2024-03-16,Mastercard,284.55,In-Store,0,6.18
TXN003611,CUST00441,STR017,2024-07-26,Mastercard,228.19,Online,0,3.65
TXN005655,CUST00707,STR020,2022-02-15,Mastercard,379.36,In-Store,0,5.17
TXN003643,CUST00444,STR017,2023-11-25,Mastercard,183.07,Online,0,3.43
TXN002287,CUST00278,STR014,2023-07-13,Mastercard,116.93,In-Store,0,4.0
TXN000469,CUST00050,STR023,2022-12-05,Mastercard,332.97,In-Store,0,12.68
TXN001430,CUST00175,STR024,2023-12-16,Mastercard,423.30,In-Store,0,15.75
TXN005561,CUST00692,STR019,2022-10-23,Mastercard,464.66,Online,0,6.65
TXN007462,CUST00950,STR008,2024-05-19,Debit,221.65,Mobile App,0,0.0
TXN005118,CUST00641,STR001,2023-06-19,Debit,44.53,Online,0,0.0
TXN000700,CUST00080,STR013,2022-01-10,Debit,92.54,In-Store,0,0.0
TXN007246,CUST00923,STR012,2022-04-18,Mastercard,53.55,In-Store,0,1.22
TXN002337,CUST00283,STR019,2022-08-11,Visa,276.06,In-Store,0,0.0
TXN006851,CUST00867,STR028,2024-04-25,Mastercard,294.42,Mobile App,0,10.15
TXN001099,CUST00130,STR011,2022-02-27,Visa,271.46,Online,0,0.0
TXN002533,CUST00306,STR004,2022-12-24,Mastercard,75.58,Mobile App,0,1.95
TXN000228,CUST00024,STR025,2022-04-22,Cash,131.29,In-Store,0,0.0
TXN005976,CUST00748,STR002,2022-02-06,Mastercard,400.13,Online,1,15.99
TXN002705,CUST00329,STR026,2024-02-07,Mastercard,306.00,In-Store,0,8.49
TXN001443,CUST00176,STR026,2023-11-19,Visa,247.99,In-Store,1,0.0
TXN007986,CUST00833,STR017,2024-08-22,Debit,61.58,Online,0,0.0
TXN004642,CUST00579,STR008,2023-12-20,Mastercard,363.48,In-Store,0,6.62
TXN004143,CUST00512,STR030,2024-07-24,Mastercard,44.90,In-Store,0,1.7
TXN006164,CUST00773,STR028,2022-05-14,Mastercard,,In-Store,0,12.77
TXN004170,CUST00516,STR007,2023-05-15,Visa,275.57,In-Store,0,0.0
TXN004379,CUST00547,STR030,2022-06-22,Mastercard,208.07,Online,0,7.66
TXN003063,CUST00368,STR001,2023-04-18,Mastercard,256.13,In-Store,0,5.57
TXN004641,CUST00579,STR022,2022-07-06,Mastercard,128.08,In-Store,1,2.08
TXN001852,CUST00228,STR007,2022-12-21,Mastercard,621.76,In-Store,0,24.08
TXN004678,CUST00585,STR016,2022-12-05,Visa,398.59,In-Store,0,0.0
TXN006288,CUST00791,STR022,2023-01-02,Mastercard,562.15,In-Store,0,21.34
TXN003207,CUST00385,STR007,2022-07-15,Mastercard,450.13,Online,0,6.84
TXN005637,CUST00704,STR027,2024-03-13,Mastercard,206.91,In-Store,0,5.64
TXN007136,CUST00906,STR029,2022-01-14,Mastercard,414.12,In-Store,0,5.56
TXN005923,CUST00743,STR011,2023-03-15,Mastercard,186.71,Online,0,3.3
TXN003885,CUST00478,STR014,2023-04-10,Visa,207.90,In-Store,0,0.0
TXN002118,CUST00260,STR010,2023-06-24,Visa,242.65,In-Store,0,0.0
TXN000874,CUST00104,STR026,2023-07-17,Visa,322.14 CAD,Mobile App,0,0.0
TXN003898,CUST00479,STR007,2023-04-22,Mastercard,522.07,In-Store,0,11.97
TXN004400,CUST00548,STR019,2024-12-12,Mastercard,100.17,Mobile App,0,1.98
TXN005051,CUST00630,STR017,11-22-2024,Debit,65.36,Mobile App,0,0.0
TXN002406,CUST00290,STR025,2024-09-15,Mastercard,580.97,Online,0,18.87
TXN002666,CUST00324,STR030,2022-06-23,Mastercard,601.94,Online,0,14.77
TXN005860,CUST00734,STR013,2022-05-28,Mastercard,314.04,Online,0,6.89
TXN003997,CUST00493,STR016,2024-04-30,Mastercard,397.54,In-Store,0,13.53
TXN004177,CUST00517,STR020,2022-11-22,Mastercard,335.18,In-Store,0,10.12
TXN007066,CUST00897,STR004,2024-12-25,Mastercard,451.11,In-Store,0,5.15
