transaction_id,customer_id,store_id,transaction_date,amount,channel,return_flag,cashback_earned,item_id
TXN004391,CUST00547,STR008,2022-02-26,349.14,Online,0,6.94,ITM0005030
TXN004392,CUST00547,STR009,2022-03-30,404.37,In-Store,0,14.94,ITM0005031
TXN004393,CUST00547,STR005,2022-05-10,265.17,In-Store,0,5.13,ITM0005032
TXN004394,CUST00548,STR002,2023-11-25,,Mobile App,0,9.62,ITM0005033
TXN004394,CUST00548,STR002,2023-11-25,449.21,Mobile App,0,9.62,ITM0005033
TXN004395,CUST00548,STR008,2022-08-29,238.51,In-Store,1,8.42,ITM0005034
TXN004396,CUST00548,STR009,2023-12-14,413.94,In-Store,0,8.85,ITM0005035
TXN004397,CUST00548,STR016,2023-09-04,253.93,In-Store,0,9.36,ITM0005036
TXN004397,CUST00548,STR016,2023-09-04,253.93,In-Store,0,9.36,ITM0005037
TXN004398,CUST00548,STR003,2024-11-26,481.54,In-Store,0,11.91,ITM0005038
TXN004399,CUST00548,STR012,2022-12-21,107.88,In-Store,0,4.18,ITM0005039
TXN004400,CUST00548,STR019,2024-12-12,100.17,Mobile App,0,1.98,ITM0005040
TXN004400,CUST00548,STR019,2024-12-12,100.17,Mobile App,0,1.98,ITM0005041
TXN004401,CUST00548,STR013,2023-01-23,563.06,In-Store,1,13.52,ITM0005042
TXN004402,CUST00548,STR028,2024-03-18,87.51,In-Store,0,1.51,ITM0005043
TXN004403,CUST00549,STR013,2024-11-28,133.89,Online,0,0,ITM0005044
TXN004404,CUST00549,STR023,2022-10-14,130.06,In-Store,0,0,ITM0005045
TXN004404,CUST00549,STR023,2022-10-14,130.06,In-Store,0,0,ITM0005046
TXN004405,CUST00549,STR020,2022-02-17,125.25,In-Store,0,0,ITM0005047
TXN004406,CUST00549,STR013,2023-10-01,111.28,In-Store,0,0,ITM0005048
TXN004407,CUST00549,STR001,2023-04-29,13.07,In-Store,0,0,ITM0005049
TXN004408,CUST00550,STR020,2022-09-12,173.41,In-Store,0,0,ITM0005050
TXN004409,CUST00550,STR007,2024-11-17,127.66,In-Store,0,0,ITM0005051
TXN004409,CUST00550,STR007,2024-11-17,127.66,In-Store,0,0,ITM0005051
TXN004410,CUST00550,STR005,2024-02-13,,Online,0,0,ITM0005052
TXN004411,CUST00550,STR016,2022-12-07,63.58,In-Store,0,0,ITM0005053
TXN004412,CUST00551,STR007,2022-05-02,123.14,In-Store,0,0,ITM0005054
TXN004412,CUST00551,STR007,2022-05-02,123.14,In-Store,0,0,ITM0005055
TXN004413,CUST00551,STR002,2022-04-02,149.48,In-Store,0,0,ITM0005056
TXN004414,CUST00551,STR005,2023-03-08,147.76,In-Store,0,0,ITM0005057
TXN004415,CUST00551,STR007,2024-01-20,122.57,In-Store,0,0,ITM0005058
TXN004415,CUST00551,STR007,2024-01-20,122.57,In-Store,0,0,ITM0005059
TXN004416,CUST00551,STR019,2023-12-06,347.96,In-Store,0,0,ITM0005060
TXN004417,CUST00551,STR004,2023-09-18,341.3,In-Store,0,0,ITM0005061
TXN004418,CUST00551,STR014,2024-06-08,135.99,In-Store,0,0,ITM0005062
TXN004419,CUST00551,STR020,05-07-2022,293.13,Online,0,0,ITM0005063
TXN004420,CUST00552,STR001,2024-08-14,45.74,Online,0,0,ITM0005064
TXN004421,CUST00552,STR028,2023-05-12,26.02,In-Store,0,0,ITM0005065
TXN004422,CUST00553,STR014,2022-07-02,304.87,In-Store,0,8.91,ITM0005066
TXN004423,CUST00553,STR029,11-17-2022,603.77,Online,0,6.8,ITM0005067
TXN004424,CUST00553,STR022,2022-09-18,434.02,In-Store,0,7.72,ITM0005068
TXN004425,CUST00553,STR020,2024-01-08,411.62,In-Store,0,8.06,ITM0005069
TXN004426,CUST00553,STR019,2023-09-08,591.86,In-Store,0,17.3,ITM0005070
TXN004427,CUST00553,STR020,2023-07-25,236.47,In-Store,0,4.89,ITM0005071
TXN004428,CUST00554,STR017,2022-11-19,39,Online,0,0,ITM0005072
TXN004429,CUST00554,STR007,2022-12-08,248.88,In-Store,0,0,ITM0005073
TXN004430,CUST00554,STR025,2023-02-22,114.5,In-Store,0,0,ITM0005074
TXN004431,CUST00554,STR005,2022-01-04,,Online,0,0,ITM0005075
TXN004432,CUST00555,STR007,2024-10-06,158.66,Online,0,0,ITM0005076
TXN004433,CUST00555,STR010,2023-06-21,91.96,In-Store,0,0,ITM0005077
TXN004434,CUST00555,STR025,2023-11-19,,Online,0,0,ITM0005078
TXN004434,CUST00555,STR025,2023-11-19,,Online,0,0,ITM0005079
TXN004435,CUST00555,STR017,2024-07-18,133.2,In-Store,0,0,ITM0005080
TXN004436,CUST00555,STR007,2024-05-20,357.09,Online,0,0,ITM0005081
TXN004437,CUST00555,STR010,2022-11-05,164.37,In-Store,0,0,ITM0005082
TXN004438,CUST00555,STR023,2023-01-29,376.84 CAD,In-Store,0,0,ITM0005083
TXN004439,CUST00555,STR012,2022-12-21,386.68,In-Store,0,0,ITM0005084
TXN004440,CUST00555,STR014,2023-08-10,321.16,Mobile App,0,0,ITM0005085
TXN004441,CUST00555,STR024,2024-06-04,382.32,Online,0,0,ITM0005086
TXN004442,CUST00555,STR009,2022-11-07,389.55,In-Store,1,0,ITM0005087
TXN004443,CUST00556,STR004,2023-10-20,180.71,In-Store,0,0,ITM0005088
TXN004444,CUST00556,STR007,2022-06-07,39.59,Online,0,0,ITM0005089
TXN004445,CUST00556,STR007,2022-07-30,293.4,Online,1,0,ITM0005090
TXN004446,CUST00556,STR028,2022-08-07,92.07,Online,0,0,ITM0005091
TXN004447,CUST00556,STR005,2023-04-05,76.15,Online,0,0,ITM0005092
TXN004447,CUST00556,STR005,2023-04-05,76.15,Online,0,0,ITM0005092
TXN004448,CUST00556,STR005,07-22-2022,123.16,Mobile App,0,0,ITM0005093
TXN004449,CUST00556,STR014,2023-04-18,260.47,Online,0,0,ITM0005094
TXN004450,CUST00556,STR011,2022-08-22,135.61,In-Store,0,0,ITM0005095
TXN004450,CUST00556,STR011,2022-08-22,135.61,In-Store,0,0,ITM0005095
TXN004450,CUST00556,STR011,2022-08-22,135.61,In-Store,0,0,ITM0005096
TXN004450,CUST00556,STR011,2022-08-22,135.61,In-Store,0,0,ITM0005096
TXN004451,CUST00556,STR009,2023-11-20,267.25,In-Store,0,0,ITM0005097
TXN004452,CUST00556,STR028,2024-03-15,208.19,In-Store,0,0,ITM0005098
TXN004453,CUST00557,STR003,2022-02-03,194.96,Online,0,0,ITM0005099
TXN004454,CUST00557,STR014,2022-04-13,63.89,In-Store,0,0,ITM0005100
TXN004454,CUST00557,STR014,2022-04-13,63.89,In-Store,0,0,ITM0005100
TXN004455,CUST00557,STR013,2022-06-29,180.97,In-Store,0,0,ITM0005101
TXN004456,CUST00557,STR022,2022-10-03,112.41,In-Store,0,0,ITM0005102
TXN004457,CUST00557,STR019,02-01-2023,208.28,Online,0,0,ITM0005103
TXN004458,CUST00557,STR019,2022-12-16,119.44,In-Store,0,0,ITM0005104
TXN004459,CUST00557,STR011,2022-04-13,98.19,In-Store,0,0,ITM0005105
TXN004460,CUST00557,STR025,2023-04-26,117.7,In-Store,0,0,ITM0005106
TXN004461,CUST00558,STR022,2023-03-17,213.35,Online,0,6.05,ITM0005107
TXN004462,CUST00558,STR003,2024-12-29,410.29,Online,0,10.03,ITM0005108
TXN004463,CUST00558,STR013,2024-06-13,387.08,Online,0,6.39,ITM0005109
TXN004464,CUST00558,STR021,2024-12-10,649.13,In-Store,0,17.56,ITM0005110
TXN004465,CUST00558,STR008,2024-07-31,111.8,Mobile App,0,3.45,ITM0005111
TXN004466,CUST00558,STR004,2023-11-25,260.99,In-Store,0,6.68,ITM0005112
TXN004467,CUST00558,STR030,2024-03-22,588.18,In-Store,0,9.46,ITM0005113
TXN004468,CUST00559,STR014,2024-12-15,289.12,In-Store,0,11,ITM0005114
TXN004469,CUST00559,STR009,2024-01-26,548.33,In-Store,0,8.14,ITM0005115
TXN004470,CUST00559,STR028,2024-12-15,,Online,0,7.3,ITM0005116
TXN004471,CUST00559,STR022,2024-12-15,487.78,Online,0,6.02,ITM0005117
TXN004471,CUST00559,STR022,2024-12-15,487.78,Online,0,6.02,ITM0005118
TXN004471,CUST00559,STR022,2024-12-15,487.78,Online,0,6.02,ITM0005119
TXN004472,CUST00559,STR022,2023-11-28,342.11,In-Store,0,3.99,ITM0005120
TXN004473,CUST00559,STR002,2022-10-22,389.69,Online,0,15.47,ITM0005121
TXN004474,CUST00559,STR020,2023-11-09,411.99,In-Store,0,10.56,ITM0005122
TXN004475,CUST00559,STR004,2023-02-22,138.28,In-Store,0,2.77,ITM0005123
TXN004476,CUST00559,STR005,2024-12-17,67.68,Online,0,2.21,ITM0005124
TXN004477,CUST00559,STR019,2022-12-07,69.13,Mobile App,0,2.2,ITM0005125
TXN004478,CUST00559,STR010,2022-08-25,526.89,Online,0,10.93,ITM0005126
TXN004479,CUST00559,STR003,2022-05-03,48.7,Online,0,1.19,ITM0005127
TXN004479,CUST00559,STR003,2022-05-03,48.7,Online,0,1.19,ITM0005128
TXN004479,CUST00559,STR003,2022-05-03,48.7,Online,0,1.19,ITM0005129
TXN004480,CUST00560,STR023,2022-11-27,243.01,In-Store,0,0,ITM0005130
TXN004481,CUST00560,STR029,2024-04-29,74.84,In-Store,0,0,ITM0005131
TXN004481,CUST00560,STR029,2024-04-29,74.84,In-Store,0,0,ITM0005131
TXN004482,CUST00560,STR011,2023-09-13,121.28,Online,0,0,ITM0005132
TXN004483,CUST00560,STR007,2023-01-01,,Online,0,0,ITM0005133
TXN004484,CUST00561,STR001,2023-08-16,72.43,In-Store,0,0,ITM0005134
TXN004485,CUST00561,STR009,2023-08-03,290.44,In-Store,0,0,ITM0005135
TXN004486,CUST00561,STR011,2024-03-30,222.97,Online,0,0,ITM0005136
TXN004487,CUST00562,STR019,2023-03-19,147.93,In-Store,0,1.93,ITM0005137
TXN004488,CUST00562,STR013,2022-06-06,637.47,In-Store,0,23.28,ITM0005138
TXN004488,CUST00562,STR013,2022-06-06,637.47,In-Store,0,23.28,ITM0005139
TXN004488,CUST00562,STR013,2022-06-06,637.47,In-Store,0,23.28,ITM0005140
TXN004489,CUST00562,STR006,2022-02-10,337.81,In-Store,0,8.12,ITM0005141
TXN004489,CUST00562,STR006,2022-02-10,337.81,In-Store,0,8.12,ITM0005142
TXN004490,CUST00562,STR012,2022-01-16,451.19,Mobile App,0,15.76,ITM0005143
TXN004491,CUST00562,STR011,2022-11-22,85.63,Online,0,1.99,ITM0005144
TXN004491,CUST00562,STR011,2022-11-22,85.63,Online,0,1.99,ITM0005145
TXN004492,CUST00562,STR007,05-19-2022,253.67,In-Store,0,2.55,ITM0005146
TXN004493,CUST00562,STR016,2024-12-05,325.3,Mobile App,0,5.01,ITM0005147
TXN004494,CUST00562,STR022,12-21-2022,124.4,In-Store,0,2.09,ITM0005148
TXN004495,CUST00562,STR019,2022-12-11,620.15,Mobile App,0,14.48,ITM0005149
TXN004496,CUST00562,STR030,2022-09-15,80.96,Mobile App,0,1.05,ITM0005150
TXN004497,CUST00562,STR020,2022-04-04,346.92,In-Store,0,11.69,ITM0005151
TXN004498,CUST00562,STR012,2023-12-17,160.47,In-Store,0,4.46,ITM0005152
TXN004499,CUST00562,STR021,2022-01-31,431.64,Mobile App,0,5.84,ITM0005153
TXN004500,CUST00562,STR011,2022-03-19,272.4,In-Store,0,5.82,ITM0005154
TXN004501,CUST00562,STR030,2023-12-09,295.42,Online,0,9.57,ITM0005155
TXN004502,CUST00562,STR025,2022-11-05,152.09,Online,0,5.54,ITM0005156
TXN004502,CUST00562,STR025,2022-11-05,152.09,Online,0,5.54,ITM0005157
TXN004503,CUST00562,STR011,2022-08-10,352.02,Online,0,9.81,ITM0005158
TXN004503,CUST00562,STR011,2022-08-10,352.02,Online,0,9.81,ITM0005159
TXN004503,CUST00562,STR011,2022-08-10,352.02,Online,0,9.81,ITM0005160
TXN004504,CUST00563,STR020,2022-08-05,292.01,Online,0,0,ITM0005161
TXN004504,CUST00563,STR020,2022-08-05,292.01,Online,0,0,ITM0005162
TXN004504,CUST00563,STR020,2022-08-05,292.01,Online,0,0,ITM0005163
TXN004505,CUST00563,STR018,2023-03-25,196.03,In-Store,0,0,ITM0005164
TXN004506,CUST00563,STR022,2022-12-21,91.11,Online,0,0,ITM0005165
TXN004507,CUST00563,STR014,2023-02-01,135.33,In-Store,0,0,ITM0005166
TXN004508,CUST00563,STR002,2022-03-20,,In-Store,0,0,ITM0005167
TXN004508,CUST00563,STR002,2022-03-20,,In-Store,0,0,ITM0005168
TXN004509,CUST00563,STR001,2023-04-17,213.64,Mobile App,0,0,ITM0005169
TXN004510,CUST00563,STR013,2022-12-09,30.45,In-Store,0,0,ITM0005170
TXN004511,CUST00563,STR021,2022-01-22,,In-Store,0,0,ITM0005171
TXN004512,CUST00563,STR022,2022-04-15,349.62,In-Store,0,0,ITM0005172
TXN004513,CUST00563,STR030,2023-02-11,100.38,In-Store,0,0,ITM0005173
TXN004514,CUST00563,STR024,2023-04-21,374.71,In-Store,0,0,ITM0005174
TXN004514,CUST00563,STR024,2023-04-21,374.71,In-Store,0,0,ITM0005175
TXN004515,CUST00563,STR009,2023-02-20,380.2,Online,1,0,ITM0005176
TXN004516,CUST00564,STR017,2024-03-04,207.42,Online,0,0,ITM0005177
TXN004517,CUST00564,STR010,2024-06-06,204.54,In-Store,0,0,ITM0005178
TXN004517,CUST00564,STR010,2024-06-06,204.54,In-Store,0,0,ITM0005179
TXN004517,CUST00564,STR010,2024-06-06,204.54,In-Store,0,0,ITM0005180
TXN004518,CUST00564,STR017,2023-01-16,169.9,In-Store,0,0,ITM0005181
TXN004519,CUST00564,STR007,2022-07-02,284.09,In-Store,0,0,ITM0005182
TXN004520,CUST00564,STR027,2022-10-04,329.42,In-Store,0,0,ITM0005183
TXN004520,CUST00564,STR027,2022-10-04,329.42,In-Store,0,0,ITM0005183
TXN004521,CUST00564,STR016,2024-05-04,274.86,In-Store,0,0,ITM0005184
TXN004522,CUST00565,STR010,2023-08-31,88.54,Online,0,0,ITM0005185
TXN004522,CUST00565,STR010,2023-08-31,88.54,Online,0,0,ITM0005185
TXN004522,CUST00565,STR010,2023-08-31,88.54,Online,0,0,ITM0005186
TXN004522,CUST00565,STR010,2023-08-31,88.54,Online,0,0,ITM0005186
TXN004523,CUST00566,STR014,2022-05-03,320.39,Mobile App,1,10.31,ITM0005187
TXN004524,CUST00566,STR011,2022-08-02,395.73,Mobile App,0,4.3,ITM0005188
TXN004525,CUST00566,STR006,2023-03-05,152.19,Mobile App,0,2.95,ITM0005189
TXN004526,CUST00566,STR013,2022-11-20,385.02,In-Store,0,8.11,ITM0005190
TXN004527,CUST00566,STR024,2022-06-23,155.89,In-Store,1,4.03,ITM0005191
TXN004528,CUST00566,STR026,2022-02-17,347.86,Mobile App,0,3.63,ITM0005192
TXN004529,CUST00566,STR008,2022-02-26,575.86,In-Store,0,14.1,ITM0005193
TXN004530,CUST00566,STR001,2022-11-28,325.94,Online,0,12.1,ITM0005194
TXN004531,CUST00566,STR021,2023-06-25,625.38,Online,0,22.62,ITM0005195
TXN004532,CUST00566,STR021,2022-04-10,124.97,In-Store,1,2.99,ITM0005196
TXN004532,CUST00566,STR021,2022-04-10,124.97,In-Store,1,2.99,ITM0005197
TXN004533,CUST00567,STR007,2023-02-08,16.4,In-Store,0,0,ITM0005198
TXN004534,CUST00567,STR019,2022-11-04,41.16,In-Store,0,0,ITM0005199
TXN004535,CUST00568,STR008,2022-08-05,179.2,Online,1,0,ITM0005200
TXN004536,CUST00568,STR016,10-15-2024,194.33,Mobile App,0,0,ITM0005201
TXN004537,CUST00569,STR015,2024-07-26,307.79,In-Store,0,8,ITM0005202
TXN004538,CUST00569,STR019,2022-12-08,151.23,Online,0,4.95,ITM0005203
TXN004538,CUST00569,STR019,2022-12-08,151.23,Online,0,4.95,ITM0005203
TXN004539,CUST00569,STR022,2024-04-15,,In-Store,0,4.55,ITM0005204
TXN004540,CUST00569,STR013,2023-11-29,540.24,In-Store,0,16.36,ITM0005205
TXN004541,CUST00569,STR004,2023-09-04,414.79,Online,0,5.91,ITM0005206
TXN004542,CUST00569,STR003,2022-12-21,353.5,In-Store,0,9.03,ITM0005207
TXN004543,CUST00569,STR004,2023-05-02,173.26,Mobile App,0,4.74,ITM0005208
TXN004544,CUST00569,STR021,2022-08-26,86.03,In-Store,0,3.16,ITM0005209
TXN004545,CUST00569,STR015,02-13-2022,647.38,Online,0,25.11,ITM0005210
TXN004546,CUST00569,STR028,04-19-2022,212.55,Mobile App,0,7.39,ITM0005211
TXN004547,CUST00569,STR001,2022-12-07,580.97,In-Store,0,22.83,ITM0005212
TXN004547,CUST00569,STR001,2022-12-07,580.97,In-Store,0,22.83,ITM0005212
TXN004548,CUST00569,STR026,2023-06-25,108,In-Store,0,3,ITM0005213
TXN004549,CUST00569,STR002,2024-04-16,206.53,In-Store,0,4.11,ITM0005214
TXN004550,CUST00569,STR014,2022-08-23,439.42,In-Store,0,5.76,ITM0005215
TXN004551,CUST00569,STR022,2024-12-10,334.49,In-Store,0,8.12,ITM0005216
TXN004552,CUST00569,STR004,2024-12-11,406.6,Online,0,15.42,ITM0005217
TXN004552,CUST00569,STR004,2024-12-11,406.6,Online,0,15.42,ITM0005218
TXN004552,CUST00569,STR004,2024-12-11,406.6,Online,0,15.42,ITM0005219
TXN004553,CUST00569,STR008,2023-11-25,529.51,In-Store,0,21.07,ITM0005220
TXN004554,CUST00569,STR009,2022-08-31,520.3,Online,0,13.01,ITM0005221
TXN004554,CUST00569,STR009,2022-08-31,520.3,Online,0,13.01,ITM0005222
TXN004554,CUST00569,STR009,2022-08-31,520.3,Online,0,13.01,ITM0005223
TXN004555,CUST00570,STR020,2022-11-30,457.62,In-Store,0,15.23,ITM0005224
TXN004556,CUST00570,STR011,2022-12-31,435.82,In-Store,0,15.56,ITM0005225
TXN004557,CUST00570,STR018,2023-11-30,551.83,In-Store,0,7.52,ITM0005226
TXN004558,CUST00570,STR025,2023-11-22,120.3,Online,0,2.42,ITM0005227
TXN004559,CUST00570,STR001,2024-03-24,351.25,In-Store,0,4.02,ITM0005228
TXN004560,CUST00570,STR011,2022-08-21,462.88,In-Store,0,10.17,ITM0005229
TXN004561,CUST00570,STR004,2024-02-23,127.14 CAD,In-Store,0,3.04,ITM0005230
TXN004562,CUST00570,STR022,2023-07-17,352.68,Online,1,9.3,ITM0005231
TXN004563,CUST00570,STR010,2023-02-12,364.39,In-Store,0,11.81,ITM0005232
TXN004564,CUST00570,STR027,2023-12-14,47.7,Online,0,1.16,ITM0005233
TXN004565,CUST00570,STR006,2022-01-04,378.4,Mobile App,0,4.86,ITM0005234
TXN004565,CUST00570,STR006,2022-01-04,378.4,Mobile App,0,4.86,ITM0005234
TXN004566,CUST00570,STR027,2022-08-21,465.32,In-Store,0,17.02,ITM0005235
TXN004567,CUST00570,STR008,2022-07-09,223.54,In-Store,0,4.31,ITM0005236
TXN004568,CUST00570,STR005,2024-08-09,399.11,Online,0,6.64,ITM0005237
TXN004569,CUST00570,STR019,02-02-2022,607.17,In-Store,0,19.38,ITM0005238
TXN004570,CUST00570,STR004,11-20-2023,77.32,Online,0,0.97,ITM0005239
TXN004571,CUST00570,STR003,2023-12-14,563.94,In-Store,0,21.37,ITM0005240
TXN004572,CUST00571,STR009,2024-04-03,145.74,Mobile App,0,0,ITM0005241
TXN004573,CUST00571,STR001,2022-10-05,202.04,Mobile App,0,0,ITM0005242
TXN004574,CUST00571,STR025,2022-09-17,139.77,In-Store,0,0,ITM0005243
TXN004575,CUST00571,STR018,2022-05-26,135.29,In-Store,0,0,ITM0005244
TXN004576,CUST00571,STR009,2022-10-14,68.19,In-Store,0,0,ITM0005245
TXN004577,CUST00572,STR010,01-28-2024,558.89,In-Store,0,6.98,ITM0005246
TXN004578,CUST00572,STR007,04-01-2023,290.05,Online,0,3.12,ITM0005247
TXN004578,CUST00572,STR007,2023-04-01,290.05,Online,0,3.12,ITM0005247
TXN004579,CUST00572,STR009,2022-06-02,619.71,Online,0,23.9,ITM0005248
TXN004579,CUST00572,STR009,2022-06-02,619.71,Online,0,23.9,ITM0005249
TXN004580,CUST00572,STR007,2024-09-04,136.12,In-Store,0,1.62,ITM0005250
TXN004581,CUST00572,STR027,2022-04-25,278.12,In-Store,0,9.6,ITM0005251
TXN004582,CUST00572,STR019,2024-12-13,519.88 CAD,In-Store,0,19.87,ITM0005252
TXN004583,CUST00572,STR002,2022-04-15,225.88,Online,0,6.96,ITM0005253
TXN004584,CUST00572,STR027,2022-06-30,530.46,In-Store,0,10.82,ITM0005254
TXN004584,CUST00572,STR027,2022-06-30,530.46,In-Store,0,10.82,ITM0005255
TXN004584,CUST00572,STR027,2022-06-30,530.46,In-Store,0,10.82,ITM0005256
TXN004585,CUST00572,STR014,2023-12-10,280.98,In-Store,0,9.33,ITM0005257
TXN004586,CUST00572,STR005,08-18-2022,541.53,In-Store,0,7.11,ITM0005258
TXN004587,CUST00573,STR021,2022-02-06,177.76,In-Store,0,0,ITM0005259
TXN004588,CUST00573,STR016,2024-01-23,148.87,Online,0,0,ITM0005260
TXN004589,CUST00573,STR024,2024-04-18,57.87,Mobile App,0,0,ITM0005261
TXN004590,CUST00573,STR012,2024-07-31,113.94,In-Store,0,0,ITM0005262
TXN004591,CUST00573,STR028,2023-05-02,59.07,Online,0,0,ITM0005263
TXN004592,CUST00573,STR018,2024-11-17,166.72,In-Store,0,0,ITM0005264
TXN004593,CUST00573,STR022,2022-05-15,133.44,Online,0,0,ITM0005265
TXN004594,CUST00574,STR007,2023-01-27,539.67,In-Store,0,14.99,ITM0005266
TXN004595,CUST00574,STR027,2024-10-12,172.31,Mobile App,0,1.74,ITM0005267
TXN004596,CUST00574,STR007,2024-12-24,384.8,In-Store,0,3.93,ITM0005268
TXN004597,CUST00574,STR014,2023-05-22,536.08,In-Store,0,17.19,ITM0005269
TXN004598,CUST00574,STR014,2023-11-22,574.14,In-Store,0,20.11,ITM0005270
TXN004599,CUST00574,STR024,2024-07-10,62.74,Online,0,1.78,ITM0005271
TXN004600,CUST00574,STR007,2023-11-20,205.45 CAD,In-Store,0,6.85,ITM0005272
TXN004601,CUST00574,STR017,2022-08-17,157.67,In-Store,0,5.14,ITM0005273
TXN004602,CUST00574,STR030,2023-01-20,289.23,Mobile App,0,8.97,ITM0005274
TXN004603,CUST00574,STR016,2024-03-07,449.78,Mobile App,0,14.07,ITM0005275
TXN004604,CUST00574,STR026,12-09-2023,609.36,In-Store,0,7.91,ITM0005276
TXN004605,CUST00574,STR015,2023-07-12,425.84,Mobile App,0,5.38,ITM0005277
TXN004606,CUST00574,STR006,2022-12-06,240.01,Online,0,5.8,ITM0005278
TXN004607,CUST00575,STR026,2022-03-20,83.41,Mobile App,0,0,ITM0005279
TXN004608,CUST00575,STR014,11-24-2023,23.28,In-Store,0,0,ITM0005280
TXN004609,CUST00576,STR026,2022-03-24,142.72,Mobile App,0,0,ITM0005281
TXN004610,CUST00576,STR030,2023-06-30,169.93,In-Store,0,0,ITM0005282
TXN004610,CUST00576,STR030,2023-06-30,169.93,In-Store,0,0,ITM0005283
TXN004611,CUST00576,STR004,2023-01-12,218.03,In-Store,0,0,ITM0005284
TXN004611,CUST00576,STR004,2023-01-12,218.03,In-Store,0,0,ITM0005285
TXN004612,CUST00576,STR002,2022-07-25,138.51,In-Store,0,0,ITM0005286
TXN004613,CUST00576,STR006,2022-03-24,85.22,In-Store,0,0,ITM0005287
TXN004614,CUST00576,STR029,2022-11-14,,Online,0,0,ITM0005288
TXN004615,CUST00576,STR010,2022-03-18,234.87,In-Store,0,0,ITM0005289
TXN004616,CUST00576,STR014,2022-11-16,126.57,Online,0,0,ITM0005290
TXN004617,CUST00577,STR006,2024-06-20,232.84,In-Store,0,0,ITM0005291
TXN004618,CUST00577,STR008,2024-09-13,230.19,In-Store,0,0,ITM0005292
TXN004619,CUST00577,STR011,2022-01-24,71.85,Online,0,0,ITM0005293
TXN004620,CUST00577,STR029,2024-10-21,,In-Store,0,0,ITM0005294
TXN004621,CUST00578,STR002,2022-05-09,614.41,Mobile App,0,11.6,ITM0005295
TXN004622,CUST00578,STR015,2024-03-03,102.05,Online,0,1.2,ITM0005296
TXN004623,CUST00578,STR020,2024-08-25,41.82,In-Store,0,1.13,ITM0005297
TXN004624,CUST00578,STR029,2024-10-22,542.57,In-Store,0,6.53,ITM0005298
TXN004625,CUST00578,STR003,2022-02-09,267.06,Online,0,9.4,ITM0005299
TXN004626,CUST00578,STR016,2024-04-07,139.42,Online,0,1.63,ITM0005300
TXN004627,CUST00578,STR030,2022-12-12,316.72,Mobile App,1,6.43,ITM0005301
TXN004628,CUST00578,STR003,2022-12-06,221.67,In-Store,0,7.76,ITM0005302
TXN004629,CUST00578,STR030,2024-02-22,65.17,In-Store,0,0.96,ITM0005303
TXN004630,CUST00578,STR029,2024-02-03,529.19,Mobile App,0,7.1,ITM0005304
TXN004631,CUST00578,STR030,2023-10-16,149.11,Online,0,1.59,ITM0005305
TXN004632,CUST00578,STR008,2023-02-02,111.69 CAD,Online,0,3.47,ITM0005306
TXN004633,CUST00578,STR006,2022-03-01,445.67,In-Store,0,6.5,ITM0005307
TXN004634,CUST00578,STR027,2023-07-26,410.78,Online,0,9.84,ITM0005308
TXN004635,CUST00578,STR016,2024-09-13,296.47,Online,0,6.31,ITM0005309
TXN004636,CUST00578,STR025,2022-12-07,111.22,In-Store,0,2.51,ITM0005310
TXN004637,CUST00578,STR029,2024-11-06,484.18,In-Store,0,17.45,ITM0005311
TXN004638,CUST00578,STR011,2023-08-09,250.15,Online,0,5.29,ITM0005312
TXN004639,CUST00579,STR019,2023-09-05,513.19,In-Store,0,13.87,ITM0005313
TXN004639,CUST00579,STR019,2023-09-05,513.19,In-Store,0,13.87,ITM0005314
TXN004640,CUST00579,STR028,2023-06-28,455.67,Online,0,17.58,ITM0005315
TXN004641,CUST00579,STR022,2022-07-06,128.08,In-Store,1,2.08,ITM0005316
TXN004641,CUST00579,STR022,2022-07-06,128.08,In-Store,1,2.08,ITM0005317
TXN004641,CUST00579,STR022,2022-07-06,128.08,In-Store,1,2.08,ITM0005318
TXN004642,CUST00579,STR008,2023-12-20,363.48,In-Store,0,6.62,ITM0005319
TXN004643,CUST00579,STR015,2024-09-06,309.2,Mobile App,0,8.51,ITM0005320
TXN004644,CUST00579,STR007,2022-06-08,648.57,In-Store,0,23.07,ITM0005321
TXN004645,CUST00579,STR014,2023-01-02,572.94,Mobile App,0,17.2,ITM0005322
TXN004646,CUST00579,STR015,2024-11-01,448.62,Online,0,14.32,ITM0005323
TXN004647,CUST00579,STR023,2022-12-24,241.61,In-Store,0,4.77,ITM0005324
TXN004648,CUST00579,STR005,2024-12-31,286.1,Online,0,5.11,ITM0005325
TXN004649,CUST00579,STR013,2024-04-13,364.08,Mobile App,0,7.42,ITM0005326
TXN004650,CUST00579,STR008,2023-11-24,452.76,Online,0,12.89,ITM0005327
TXN004651,CUST00579,STR027,2024-09-18,364.3,Online,0,8.31,ITM0005328
TXN004652,CUST00579,STR027,2022-08-10,194.61,In-Store,0,6.55,ITM0005329
TXN004653,CUST00579,STR020,2024-12-12,385.67,In-Store,0,15.38,ITM0005330
TXN004654,CUST00579,STR006,2023-11-17,568.91,In-Store,0,7.97,ITM0005331
TXN004655,CUST00579,STR005,03-01-2024,268.17,Online,0,7.52,ITM0005332
TXN004656,CUST00579,STR030,2024-09-22,629.26,In-Store,0,13.45,ITM0005333
TXN004657,CUST00580,STR027,2022-10-13,16.34,In-Store,0,0,ITM0005334
TXN004658,CUST00580,STR003,2024-08-06,183.4 CAD,In-Store,0,0,ITM0005335
